datasetKey	title	total_species	worms_species	worms_percentage	total_occurrences
492b7f54-a7b7-4231-b88e-049f1821c172	Protocole de recensement des collisions entre la faune sauvage et les véhicules de la Direction interdépartementale des routes Centre-Est - Données de mortalité de la faune par collision avec les véhicules sur le réseau routier de la DIR Centre-Est	34	27	79.41176470588235	4289
d58ae86d-caff-42a6-b276-fadd7ab1e574	Protocole de recensement des collisions entre la faune sauvage et les véhicules de la Direction interdépartementale des routes de l'Ouest - Données de mortalité de la faune par collision avec les véhicules sur le réseau routier de la DIR Ouest de 2014 à 2017	46	36	78.26086956521739	14192
04ac4e63-6d9a-4d1d-85c7-1799693c4504	Registros de mamíferos en cámaras trampa Santa Rosa 2023 - Grupo HAME	6	4	66.66666666666666	49
f1fb957c-ddac-490a-9fb3-2153f31d6e0b	Registros de mamíferos en cámaras trampa Botín 2024 - Grupo HAME	2	0	0	10
57ee86d3-b63d-4916-b7b3-cfe981106684	Registros de mamíferos en cámaras trampa Santa Anita 2024 - Grupo HAME	5	2	40	13
6946b095-de7c-4048-9b59-d137a6760267	Registros de mamíferos en cámaras trampa San Rafael 2024 - Grupo HAME	1	1	100	6
72d6bcd1-aae8-47fc-8626-e25b5d49bbdd	Registros de mamíferos en cámaras trampa Atlántida 2025 - Grupo HAME	9	5	55.55555555555556	15
4ddcdde0-793b-4f6e-b83c-b57fcd58c6cf	Registros de mamíferos en cámaras trampa Atlántida 2023 - Grupo HAME	7	4	57.14285714285714	33
f0b3719a-5e6b-4be4-80a0-feb78e0c8822	Registros de mamíferos en cámaras trampa Álamo 2024 - Grupo HAME	4	2	50	14
add9d40d-f9dc-4d9c-8361-68edc2f15454	Protocole de recensement des collisions entre la faune sauvage et les véhicules de la Direction interdépartementale des routes Centre-Ouest - Données de mortalité de la faune par collision avec les véhicules sur le réseau routier de la DIR Centre-Ouest de 2018 à 2019	30	23	76.66666666666667	1267
139c3c4d-3b5f-40cc-ae40-1fadd8df2166	Protocole de recensement des collisions entre la faune sauvage et les véhicules de la Direction interdépartementale des routes de l'Ouest - Données de mortalité de la faune par collision avec les véhicules sur le réseau routier de la DIR Ouest de 2018 à 2019	40	33	82.5	6441
fe104fc9-c453-49e0-90c0-5d71564289a4	Ancient host-associated microbes obtained from mammoth remains	2	0	0	15
b55aa7c5-26af-49d7-8a4c-c3f3d2e8b993	IPAE egg clutches collection (Aves)	284	234	82.3943661971831	1098
dca145de-af79-41c4-9dbb-9c61d4fb92b2	City of Kalamunda Biodiversity Inventory	94	5	5.319148936170213	176
9842cdf1-f362-4922-ac80-5a6de0ebdb6a	CIRM-Levures	95	4	4.2105263157894735	836
e2782efe-1978-42e4-ade6-38604babdf3c	Projet 3B Biodiversité Biomasse Bordeaux-Inventaire et suivi Faune	62	37	59.67741935483871	259
342f33ba-a6e0-4eb8-9cc6-1871f05cdac9	Données d'observation de la Faune, de la Flore et de la Fonge-[HORS_PROTOCOLE] - Contributions à la connaissance sur la biodiversité du Parc National des Pyrénées	2877	634	22.036843934654154	41725
7b90e6ef-909c-47cd-9ce0-2439266f77ca	Registros de mamíferos en cámaras trampa Guanacaste 2024 - Grupo HAME	1	0	0	15
9bd15914-fd13-41bd-b5e5-e7a73aa87b7d	Étude de l'impact des incendies ayant touchés la Gironde à l'été 2022-Signalement de mortalité suite aux incendies ayant touchés la Gironde en 2022	9	8	88.88888888888889	9
b58f1cb7-2fb0-4563-bd6c-5c1990fc94db	Protocole de recensement des collisions entre la faune sauvage et les véhicules du département des Pyrénées-Atlantiques-Données de mortalité de la faune par collision avec les véhicules sur le réseau routier du département des Pyrénées-Atlantiques	35	30	85.71428571428571	1252
d591233e-efb8-4c68-a2ce-52c1e5b3987f	Protocole de recensement des collisions entre la faune sauvage et les véhicules du département des Pyrénées-Atlantiques - Données de mortalité de la faune par collision avec les véhicules sur le réseau routier du département des Pyrénées-Atlantiques - 2019- 2020	22	17	77.27272727272727	265
41a19436-1b4a-41f9-9dc8-ff59c3f89e7a	Registros de mamíferos en cámaras trampa Repsa 2024 - Grupo HAME	5	2	40	30
f046c18b-26e2-4788-bce6-18745acae736	Registros de mamíferos en cámaras trampa Santa Rosa 2024 - Grupo HAME	5	4	80	63
ea3f876c-be9d-4ff2-b274-759b64cbccb6	Registros de mamíferos en cámaras trampa Repsa 2024 - Grupo HAME	5	2	40	30
d39911b3-044d-401a-964a-8d15983eea5c	Macrofungi species occurrences in Lake Ol' Bolossat ecosystems	107	11	10.2803738317757	373
93f335ef-bb92-42f3-80ac-ec7e418c273a	SVER Herbarium Limoniaceae Collection	24	2	8.333333333333332	501
71c8110c-2cf6-40de-b5e0-163b79c528f4	Études ponctuelles relatives aux oiseaux réalisées par la SEOR - Abondance des oiseaux par IPA sur zones incendiées des Hauts de l'Ouest (SEOR, 2013)	17	5	29.411764705882355	683
9723212d-a03f-4437-999e-a8f406217e08	Black-tailed godwit (Limosa limosa limosa) population size at breeding sites in East Anglia, UK, 2017-2021	1	1	100	14
fc003476-0896-4209-80a1-d6401630e33d	Flora and fauna observations from gas extraction sites: winter study in Lviv region	205	88	42.926829268292686	472
9743f7ec-1c63-4647-b465-48dd27c4d4b6	Registro Herpetofauna de los Corregimientos de Juanchaco y Ladrilleros, Municipio de Buenaventura (Valle del Cauca) Septiembre de 2016	8	3	37.5	14
72e23311-b65a-46d0-bc07-ff0a251b47e1	Nature monitoring data, Amphi Consult and Biomedia, Denmark	1324	500	37.764350453172206	44980
191cb056-d760-4b06-a7dd-ac247a45f05d	Données du Parc amazonien de Guyane - Données sur la chasse Parc amazonien de Guyane 2010-2012	115	28	24.347826086956523	22353
7feea886-a853-470f-b674-e1f86c73c32b	Grout Museum District Invertebrate Collection	8	3	37.5	9
780173b1-d9f0-4418-bc61-5410aba0008a	Inventario de diversidad y hallazgos de Fauna Silvestre en el marco del proyecto Enel Biodiversa, años 2017 - 2023	22	11	50	77
3cfe4b66-6ede-4a66-9fae-88e7b400ce48	Ahuyentamiento, rescate y liberación de fauna silvestre en la Mina Calenturitas, 2018-2019	76	26	34.21052631578947	4322
884de5ad-81d2-40e0-a454-171c2d246708	Banco de Vida/ CJ Museum/ Amphibian collection	352	10	2.840909090909091	7166
c8b9a9f4-447f-4e0d-b0a0-fe0d09373cb8	Fauna silvestre rescatada por Cormacarena y evaluada por la Universidad de los Llanos	17	8	47.05882352941176	17
6f26b1fe-4f27-46d9-9802-90d9b2db445f	Red Data Book Carabidae species of the Urals and Western Siberia in the collection of the Museum of IPAE UB RAS	19	0	0	2250
e7731ade-2877-467e-a9d7-ac19cb1dafb4	Classic localities of terrestrial Mollusca from the Western Balkans	450	450	100	741
eddd4649-f6e6-4c26-82d9-10367bb26dc9	Classic localities of cave dwelling Arthropoda (excl. Coleoptera) from the Western Balkans	246	52	21.138211382113823	388
a1e3d691-c4d9-4fdd-a52c-d6f377f57769	Classic localities of aquatic Arthropoda from the Western Balkans	93	24	25.806451612903224	114
0d57d875-679f-4229-8d5e-3df526f348f8	Mamíferos, anfibios y reptiles del Hotel Magüipi, Buenaventura, Valle del Cauca, Colombia.	8	0	0	8
c99d545d-7218-4a6b-845f-a3c75e7711b3	Biodiversidad asociada al plan de manejo ambiental del embalse de Tominé, Cundinamarca	301	50	16.611295681063122	57226
9051cb5b-6ee0-4c32-9bb4-5e6b917dd17f	Biological Society of Northwest Jutland, field observations, Denmark	512	183	35.7421875	22882
3ebd762b-6924-43a8-8598-b61314091c2c	Fiocruz/CCAMP - Coleção de Campylobacter	2	0	0	200
f5da5120-b7bd-48f5-bede-b6cc16ac3d1d	Campagnes en mer d'observations de cétacés (Abyss) - Synthèse des données d'observation de cétacés issues des campagnes en mer d'Abyss en 2018 et 2019	5	5	100	169
08239a71-54c3-458c-8978-026bcd802214	BCF LS	74	47	63.51351351351351	76
719a9d99-6d4e-4356-bad1-f646fb6d173d	Projet éolien de la Cerisaie - Données biodiversité La Cerisaie	323	162	50.15479876160991	2222
8e3c688d-9e44-488c-9fb3-89618fd185d7	Classic localities of endemic vascular plants from the Western Balkans	391	130	33.248081841432224	620
6b5003f4-5ede-4dae-becb-c3c9094cd57d	Distributional data on high altitude endemic taxa of vascular plants from western Balkans	143	50	34.96503496503497	1879
77678b97-f9c0-4037-8920-bd99a728c385	Distributional data on high altitude endemic taxa of beetles (Coleoptera) from neighbouring border areas of western Balkans	135	0	0	1477
45b032fa-620b-4c33-ac85-c72521c0a41e	Classic localities of endemic amphibians, reptiles and mammals from the Western Balkans	18	6	33.33333333333333	25
69bbc9fb-a432-4945-bb4f-654bff3bc2de	Classic localities of endemic beetles (Coleoptera) from the Western Balkans	1276	2	0.1567398119122257	1823
224f87f5-79f8-431b-9fb7-a5bc78e2e666	Detección de patógenos emergentes (SARS-CoV-2) y re-emergentes (Rickettsias) en caninos procedentes del área metropolitana de Bucaramanga	1	0	0	3
16c3a9d0-89ca-48dc-9a43-cdd80a3c355a	Estudio Diagnóstico Levantamiento Biodiversidad Región Arica y Parinacota 2013	788	254	32.233502538071065	8935
a7f34a75-3932-41c9-acda-1ae854c4e830	A pilot study on the home range and movement patterns of the Andean Fox Lycalopex culpaeus (Molina, 1782) in Cotopaxi National Park, Ecuador	1	1	100	2796
844b0ce3-e460-4a83-9726-2efa1ddccb55	VIP Data Topsoil Jointsampling Data Nematoden	0	0	NA	0
5d0d9d65-f9a7-4b3b-b83a-b8a7fcc7797f	Coleção de Paleobotânica do Museu de Ciências Univates	0	0	NA	0
227963a3-94f3-4cb2-8487-e640e7d30f6d	Colección de Mamíferos del Museo de Zoología de la PUCE	145	3	2.0689655172413794	749
13f96dcf-038a-4366-bbb1-3a0f3959a33f	Lepidoptera fauna of the Hetman National Nature Park	282	5	1.773049645390071	668
562dbbf9-be20-4421-bda8-2ab2d49d7dfb	Lepidoptera fauna of the Desniansko-Starohutskyi National Nature Park	105	2	1.9047619047619049	299
a614cf62-832a-44c4-a9b1-a9e494477425	Fauna of Lepidoptera of the Mykhailivska Tsilyna Nature Reserve	166	3	1.8072289156626504	435
55985e77-9fca-4d51-aa4d-5840e544652a	CAJ | Monitoramento da Fauna Aquática - ETE Jardim Paraíso - Outubro 2025	30	20	66.66666666666666	30
8f9cd738-93fb-4c01-a36e-eca08acb17b9	ButterflyIndia Meet- 2006, held at Jairampur, Arunachal Pradesh	79	0	0	139
cf557dff-b9cb-4a23-bf74-a927fef0d7b6	Fototrampeo al interior de las áreas del Banco de Hábitat del Meta de Terrasos	54	13	24.074074074074073	1509
4ab87d2f-a65c-4f81-9064-352aa746efa3	Genus Salix in SVER Herbarium	9	0	0	281
b1d874af-66e9-4424-964c-f157c2a97092	Biodiversidad e Interacciones Bióticas en cuatro zonas de la Estructura Ecológica Principal de Bogotá mediante un proceso de Ciencia Participativa	57	14	24.561403508771928	190
f0fcba94-c8bc-43f1-af8e-f5f4fd910d74	Registros de fauna en el bosque seco tropical en la zona de amortiguación del Parque Nacional Natural Tayrona, Santa Marta, Colombia	41	10	24.390243902439025	394
49179ed7-f901-4ed8-9629-263be7398b0a	Tejidos de armadillo (Dasypus novemcinctus) colectados en el marco del Proyecto: Filogeografía, estructura poblacional y diversidad genética de armadillos	1	0	0	3
b6dc7422-a09d-4986-b5ac-e8f6f50a9732	Biodiversity weekend observations, Recorder-Lux database	1653	436	26.37628554143981	8598
e5a49541-a0a7-4514-aefa-49cf2c656c64	Fauna y flora asociada a los planes de compensación ambiental de la línea de transmisión Nueva Esperanza, municipios de Bojacá y Guasca, departamento de Cundinamarca	113	1	0.8849557522123894	671
2253be9d-7fa1-4681-b6d6-63d66f90f95e	Monitoreo de flora y fauna en la cuenca hidrográfica quebrada Garzón y en el Cerro Páramo Miraflores, en municipio de Garzón, Huila	496	58	11.693548387096774	552
c82baf6f-042b-4cb3-843a-e389f33e816c	The mires flora of the Sverdlovsk Oblast	196	80	40.816326530612244	451
de37413e-b236-4475-8e5a-33eb666ebc4f	Spider occurrences extracted from the 'Catalogue of the spiders (Arachnida, Aranei) of the Urals'	788	40	5.0761421319796955	5097
a0b818ee-394b-4842-82cb-6555dc09afda	Spider occurrences extracted from the '[To the spider fauna of the reserve] = Материалы к фауне пауков заповедника'	88	7	7.954545454545454	138
6c0cef40-7000-4500-9023-8c981b40764b	Spider occurrences extracted from the '[The soil fauna of the Komi ASSR] = Почвенная фауна Коми АССР'	24	0	0	24
47520cb7-b0d3-4656-b00e-230b6f016123	Spider occurrences extracted from the 'Biotopical distribution of the bashkirian spiders = Биотопическая приуроченность пауков Башкирии'	273	16	5.86080586080586	437
ad43c3ca-8823-4865-afd7-373dc4750fe2	Spider occurrences extracted from the '[Spiders (Aranei) of the Bashkiriya Nature Reserve] = Пауки (Aranei) Башкирского государственного заповедника'	243	14	5.761316872427984	558
9fd3bc7d-5c2c-4026-929b-2ee191fd6c0b	Spider occurrences extracted from the 'Sacarum nemkovi gen. et sp.n. (Aranei: Nesticidae), from the steppe Cisurals, Russia'	1	0	0	2
d1f070cc-8f3a-49a9-ae88-353cfc2a0805	Spider occurrences extracted from the 'To spider (Aranei) fauna of north Bashkortostan = К фауне пауков (Aranei) северного Башкортостана'	81	4	4.938271604938271	152
80a7ef4a-c4f3-40d7-b36c-c718beafd114	Spider occurrences extracted from the 'Remarks on the Ural spider fauna (Arachnida: Aranei). 11. New faunistic records'	64	3	4.6875	113
8914dae4-bf3c-4659-b471-7f032ab54365	Fauna y Flora de los predios California y San Carlos en el piedemonte Casanareño en el marco del proyecto de restauración y compensación de Covioriente S.A.S.	357	42	11.76470588235294	7265
0155ac44-4af4-4fc7-8bf1-626e658e9db1	Spider occurrences extracted from the 'Fauna diversity and geographical distribution of wolf-spiders (Aranei, Lycosidae) in the Urals = Разнообразие фауны и географическое распределение пауков-волков (Aranei, Lycosidae) Урала'	69	4	5.797101449275362	491
69ffd341-b5f4-4695-951b-6e10eaa3f149	Spider occurrences extracted from the 'Remarks on the Ural spider fauna, 4. New records of spider species (excluding Linyphiidae) from the Urals (Arachnida Aranei)'	160	8	5	478
c4ac3666-6163-49c7-b9f4-8a85711c16eb	Spider occurrences extracted from the 'The first data on spiders from the “Burtinskaya steppe” Kordon in the Orenburg Reserve'	6	0	0	6
07a47894-dfc5-4006-a2bc-cf38685a4e69	Spider occurrences extracted from the 'Fauna and biotopical distribution of the gnaphosid spiders (Aranei) in Aschisayskaya steppe = Фауна и биотопическое распределение пауков сем. Gnaphosidae (Aranei) участка «Ащисайская степь»'	40	3	7.5	249
db80464a-87e8-420f-ab1c-77f522827f9e	Spider occurrences extracted from the 'The remarks to the fauna and biotopical distribution of spiders in the Talovkaya steppe = Замечания к фауне и биотопическому распределению пауков Таловской степи'	72	8	11.11111111111111	128
897c5b74-413c-49f0-b4b4-e6a16052844a	Spider occurrences extracted from the '[Herpetobiont spiders of the Pechora-Ilych Nature Reserve: taxonomical and zoogeographical structure] = Герпетобионтные пауки Печеро-Илычского заповедника: таксономическая и зоогеографическая структура'	210	10	4.761904761904762	884
bd564632-66a5-4c98-b32b-1743403147b7	Spider occurrences extracted from the 'Remarks on the Ural spider fauna (Arachnida: Aranei). 12. Spiders of the steppe zone of Orenburg Region'	127	6	4.724409448818897	350
6fcc8c63-77f5-46c5-84ba-61b700752266	Spider occurrences extracted from the 'On the spider (Aranei) fauna of the Pechoro-Ilychsky Reserve (North Urals), with the description of a new Agroeca species (Liocranidae)'	67	2	2.9850746268656714	103
43ed56a1-fecb-4de8-9ce1-d14560b92fa4	Spider occurrences extracted from the 'Remarks on the Ural spider fauna, 7. New data on the fauna of the Orenburg Area (Arachnida Aranei)'	46	4	8.695652173913043	86
ca08b57d-b6db-476f-a4e3-b278415e9789	Spider occurrences extracted from the '[Spider assemblages of the Usolsky District of the Perm Krai] = Население пауков Усольского района Пермского края'	15	2	13.333333333333334	32
cf2c536e-72d2-4c43-8690-f2f313078c01	Spider occurrences extracted from the '[To the spider research in the Orenburg Area] = К вопросу об изучении пауков Оренбургской области'	72	8	11.11111111111111	83
6d2069cb-a1fb-45f1-aa47-528954f58d7d	Spider occurrences extracted from the 'New spider species records from territory of the Pechora-Ilych Nature Reserve = Новые виды пауков (Aranei) с территории Печоро-Илычского заповедника'	21	1	4.761904761904762	36
6aa3c9be-479a-4075-b1a3-e4ec7d513893	Spider occurrences extracted from the 'Communities of ground-dwelling spiders (Aranei) in mountain biocenoses of the Pechora-Ilych Nature Reserve = Население герпетобионтных пауков (Aranei) горных биоценозов Печоро-Илычского заповедника'	82	3	3.6585365853658534	180
d69cc238-ef3e-4989-835e-9f48016f3ea5	Spider occurrences extracted from the 'The herpetobiont spider (Aranei) assamblages of the """"Preduralie"""" Reserve in Permskaya oblast’ = Население герпетобионтных пауков (Aranei) заказника «Предуралье» в Пермской области'	150	12	8	691
74533230-09e3-4122-b31d-1309b0669a21	Spider occurrences extracted from the '[Spider fauna (Aranei) of the ruderal vegetation site of the """"Basegi"""" reserve] = Фауна пауков (Aranei) участка рудеральной растительности заповедника “Басеги”'	14	0	0	15
2904ff9a-80fd-43a4-9922-36274919b30a	Spider occurrences extracted from the 'Spiders of the genus Wabasso (Aranei, Linyphiidae) in the Fauna of USSR = Пауки рода Wabasso (Aranei, Linyphiidae) в фауне СССР'	1	0	0	3
374ab617-181f-4e53-8099-4894ad1e8e8c	Spider occurrences extracted from the '[Materials to the spider fauna (Aranei) of the Orenburg and Saratov Areas] = Материалы к аранеофауне (Aranei) Оренбургской и Саратовской областей'	100	4	4	218
57de4a79-6a68-43d0-a561-ef5c77e6bfaa	Spider occurrences extracted from the '[To the spider fauna (Aranei) of the South Yamal] = К фауне пауков (Aranei) Южного Ямала'	17	1	5.88235294117647	164
f7cd99f7-5325-4355-ae58-662c5dc72361	Spider occurrences extracted from the '[Spiders of the lower forest canopy in the vicinity of the V. Kvazhva biostation] = Пауки нижнего яруса леса окрестностей биостанции В. Кважва'	46	2	4.3478260869565215	78
86971686-b496-475b-ba1a-393f8529117a	Spider occurrences extracted from the '[Fauna and ecology of spiders in environs of the biological station (Verkh. Kvazhva)] = Фауна и экология пауков окрестностей биологической станции (Верх. Кважва)'	150	11	7.333333333333333	295
a76f54a0-3ad1-4563-b47c-4099090b7bd4	Spider occurrences extracted from the '[To the spider fauna of the Lycosidae family of the Perm Area] = К фауне пауков сем. Lycosidae Пермской области'	34	4	11.76470588235294	99
a0c35e9a-f8f0-4108-b4aa-4b286235a3f0	Spider occurrences extracted from the '[The the spider (Aranei) fauna of the Troitsky steppe reserve] = К фауне пауков Троицкого лесостепного заповедника'	148	10	6.756756756756757	421
6e8da2ee-ced3-43ca-874d-97ae1b59170d	Spider occurrences extracted from the '[An addition to the arachnids (Arachnida) fauna of the Visimskiy Biosphere Reserve] = Дополнение к фауне паукообразных (Arachnida) Висимского заповедника'	68	5	7.352941176470589	68
4631c421-2487-4e2d-8ea5-66963e9093c9	Spider occurrences extracted from the 'A review of the family Gnaphosidae in the fauna of the Urals (Aranei). 3. New species and new records, chiefly from the South Urals'	39	3	7.6923076923076925	165
e421e2c8-5168-43e1-ba68-4e5fdc3c9318	Spider occurrences extracted from the 'A review of the family Gnaphosidae in the fauna of the Urals (Aranei). 2. New and rare genera'	8	0	0	27
6ec8be85-43d8-4207-809a-c87c26d64547	Spider occurrences extracted from the 'Review of the family Gnaphosidae in the Ural fauna (Aranei). 5. Genera Micaria Westring, 1851 and Arboricaria Bosmans, 2000'	13	0	0	107
96af7644-1a34-43f0-9399-28384a58ab82	Spider occurrences extracted from the 'A critical review of the spider genera Apollophanes O.P.-Cambridge, 1898 and Thanatus C.L. Koch, 1837 in North Asia (Araneae, Philodromidae)'	9	1	11.11111111111111	42
b9728bfd-27db-476d-b365-c33fa4b821fa	Spider occurrences extracted from the 'A review of the family Gnaphosidae in the fauna of the Urals (Aranei), 6. Taxonomic remarks and new records, with description of a new species'	18	0	0	138
c30c1cd8-f87b-43fa-8991-3b6d32921a72	Spider occurrences extracted from the 'A review of the family Gnaphosidae in the fauna of the Urals (Aranei), 1. Genera Drassodes Westring, 1851 and Sidydrassus gen.n'	8	1	12.5	147
4cc4874a-ae25-45cd-9260-f690376784b7	Spider occurrences extracted from the 'On a new Eurasian species of Dictyna Sundevall, 1833 (Aranei: Dictynidae), with taxonomic notes on poorly known Palaearctic Dictyna species'	1	0	0	2
201e18eb-f6bd-4cea-9802-adb86e0062ba	Spider occurrences extracted from the 'Remarks on the Ural spider fauna, 10. New records of spider species (Aranei)'	64	3	4.6875	139
6c9c2e9f-dc80-48e6-97ad-30106b306cf1	Spider occurrences extracted from the 'Remarks on the Ural spider fauna, 9. New data on the Ural species of the genus Lepthyphantes Menge, 1866 (s.l.) (Aranei: Linyphiidae)'	11	2	18.181818181818183	71
46b0aeae-6bff-4343-b29d-2df3e7c494e3	Spider occurrences extracted from the '[Distribution of Xysticus lineatus (Westring, 1851) (Aranei: Thomisidae) across Urals and adjacent territories] = Распространение Xysticus lineatus (Westring, 1851) (Aranei: Thomisidae) на Урале и соседних территориях'	5	0	0	11
5d975510-7580-4d0e-94ef-3b2664a0b119	Spider occurrences extracted from the 'Structure and diversity of spider (Aranei) assemblages along a Middle Urals transect = Структура и разнообразие группировок пауков (Aranei) на Среднеуральском трансекте'	44	2	4.545454545454546	115
0bc9f536-bc26-487e-b18e-57a2642bd735	Spider occurrences extracted from the 'A new species of the genus Theridion (Aranei, Theridiidae) from the Urals = Новый вид пауков рода Theridion (Theridiidae) с Урала'	1	0	0	4
cadada5f-2d8b-49e6-ab8f-001534b80957	Spider occurrences extracted from the 'Remarks on the Ural spider fauna (Arachnida: Aranei). 13. New records of linyphiid spider (Linyphiidae)'	15	0	0	94
2a1894a8-f7b5-4f30-87a6-6937c75dc401	Spider occurrences extracted from the '[To the arachnids (Arachnida) fauna of the Visimskiy Biosphere Reserve] = К фауне паукообразных (Arachnida) Висимского заповедника'	162	6	3.7037037037037033	165
37c8fd34-888a-4a6f-985c-c73775cc9627	Spider occurrences extracted from the 'Spider fauna (Aranei) of the Urals: diversity, structure, typification = Фауна пауков (Aranei) Урала: разнообразие, структура, типизация'	480	26	5.416666666666667	2138
d178918f-b8c4-4e6b-982a-c1d54259beb7	Spider occurrences extracted from the 'An annotated list of arachnids (Arachnida) of the  Visimskiy Biosphere Reserve = Аннотированный список паукообразных (Arachnida) Висимского заповедника'	233	12	5.150214592274678	684
e3bafd26-50ea-49cd-9f24-dec6de31c082	Spider occurrences extracted from the 'Remarks on the Ural spider fauna, 5. New records of spider species of the family Linyphiidae from the Urals (Arachnoda Aranei)'	160	5	3.125	670
541a69d2-9693-4177-989a-4bac2514a753	Spider occurrences extracted from the 'The fauna diversity and geographical distribution of Gnaphosidae spiders (Aranei) in the Urals = Разнообразие фауны и географическое распределение пауков-гнафозид (Aranei, Gnaphosidae) Урала'	90	4	4.444444444444445	787
c81550de-5cb6-4d3d-951b-9ba86f50434c	Spider occurrences extracted from the 'Invertebrates of Visim Reserve. Annotated list = Беспозвоночные животные Висимского заповедника. Аннотированный список видов'	241	12	4.979253112033195	703
5a47109d-1b41-4153-8bac-6210f2055163	Arachnids (Arachnida: Araneae, Opiliones) of Mountain Summits of the South Urals	161	11	6.832298136645963	752
7cf7a930-e8e2-4b7d-90a0-896723ba9fc0	Spider occurrences extracted from the 'Structure of spider-harvestman assemblages (Arachnida,Araneae, Opiliones) of model biotopes of Visimskiy natural reserve = Структура населения пауков и сенокосцев (Arachnida, Araneae, Opiliones) модельных биоценозов Висимского биосферного заповедника'	108	7	6.481481481481481	334
6fa106c8-73fe-46cc-89a3-0980c9b0f49d	Spider occurrences extracted from the 'Late summer records of spiders and true bugs in Orenburg, the Sol-Iletsk and Akbulak districts of the Orenburg region (based on the materials collected in 2022) = Позднелетние сборы пауков и клопов в городе Оренбурге, Соль-Илецком и Акбулакском районах Оренбургской области (по материалам 2022 года)'	16	1	6.25	44
f03f0624-3cea-4fdc-8147-69e6c2c7135c	Spider occurrences extracted from the 'Remarks on the Ural spider (Arachnida, Aranei) fauna 1. New findings of crab-spiders (Philodropmidae, Thomisidae) and taxonomic remarks = Заметки по фауне пауков (Arachnida, Aranei) Урала. 1. Новые находки пауков-бокоходов (Philodromidae, Thomisidae) с замечаниями по таксономии'	6	0	0	40
d6d7c9d7-ba21-4eca-bbd0-8dc7903fcb94	Spider occurrences extracted from the 'Spiders of the genera Mcynargus, Mecynargoides gen. n. and Tubercithorax gen. n. (Aranei, Linyphiidae) in the Fauna of USSR = Пауки родов Mecynargus, Mecynargoides gen.n. и Tubercithorax gen.n. (Aranei, Linyphiidae) в фауне СССР'	3	0	0	6
73c96104-38f0-4c06-aa53-2d2ba8e062ca	Spider occurrences extracted from the 'The structure and diversity of Invertebrates inhabiting microbiotops of Abies-Picea forests of Visimskii Reserve = Структура и разнообразие беспозвоночных животных парцелл елово-пихтовых лесов Висимского заповедника'	18	0	0	38
6e642f15-548a-4627-9c65-6cbdaaa95d93	Spider occurrences extracted from the 'The structure and diversity of primary pyrogenic communities on a place of radical firry forests of Middle Urals. 2. The herpetobium arthropods = Структура и разнообразие первичнопирогенных сообществ на месте коренных пихто-ельников Среднего Урала. 2. Герпетобионтные членистоногие'	9	0	0	12
e19b1596-2055-449f-b3af-80c6a07c17fd	Spider occurrences extracted from the 'Separation and distribution of Xysticus cristatus (Clerck, 1758) and X. audax (Schrank, 1803) in eastern Eurasia, with description of a new species from the mountains of Central Asia (Aranei: Thomisidae)'	3	0	0	74
46a0216a-2142-45f2-97e4-092cf9135937	Spider occurrences extracted from the '[Second addition to the arachnids (Arachnida) fauna of the Visimskiy Biosphere Reserve] = Второе дополнение к фауне паукообразных (Arachnida) Висимского заповедника'	12	1	8.333333333333332	13
c581eddf-bf50-437b-8f76-92671b88e99e	Spider occurrences extracted from the '[Population structure and abundance of soil mesofauna in primary and secondary biotopes of the Visimsky Biosphere Reserve] = Структура населения и численность почвенной мезофауны в коренных и производных биотопах Висимского заповедника'	139	4	2.877697841726619	150
4438a6f1-a8dc-48f9-a384-632ed37b4b3f	Spider occurrences extracted from the '[Biodiversity of some mesofauna groups in the forest litter of the Visimsky Reserve] = Разнообразие населения некоторых групп мезофауны подстилки лесов Висимского заповедника'	35	0	0	58
fade6d2b-6100-4512-9e72-163d1858fa36	Spider occurrences extracted from the 'Structure of the population of the litter mesofauna of Abies-Picea forests of the Visim state reserve after the windfall = Структура населения мезофауны подстилки пихто-ельников Висимского заповедника после ветровала'	53	1	1.8867924528301887	109
6ff8b3b0-ef0f-4f79-a310-5a5615c6aa0b	Birda - Global Observation Dataset	5907	1202	20.348738784492976	5449420
9efa66c7-3af1-4111-979e-31ccf64f7503	Campagnes en mer d'observations de cétacés (Abyss) - Synthèse des données d''observation issues des campagnes en mer d''Abyss sur la période 2015-2017	4	4	100	22
baed31b9-0f1c-4900-a7fd-c9ee3ca0eef5	Spider occurrences extracted from the '[Dynamics of changes in the structure and diversity of invertebrates at the grass-shrub stage of development of burnt-out fir-spruce forests of the Visimsky Biosphere Reserve] = Динамика изменений структуры и разнообразия герпетобионтных беспозвоночных на травяно-кустарниковой стадии развития гарей пихто-ельников Висимского заповедника'	25	2	8	47
54a03690-2b59-4eb7-bbe1-d5d73e858c2b	Monitoreo de la abundancia, riqueza y biodiversidad de aves del Santuario de Flora y Fauna Galeras en 2019	84	11	13.095238095238097	598
66813c6c-817f-4144-aacf-b6fa606089d0	Aménagements Ferroviaires au Sud de Bordeaux (AFSB)-OISEAUX	83	71	85.54216867469879	378
a6490dfb-70bf-4e7c-9a09-36f69015d2d8	Aménagements Ferroviaires au Sud de Bordeaux (AFSB)-INVERTEBRES	71	3	4.225352112676056	165
20033f24-e9ce-4358-962c-f3b76b821205	Aménagements Ferroviaires au Sud de Bordeaux (AFSB)-POISSONS	2	2	100	2
