key	title	publishingOrganizationKey	publishingOrganizationTitle	matched_keywords
edfa66cb-1042-45bf-8979-03aac4068cf3	Herbario MAT de la Universidad Politécnica Estatal del Carchi	87a78f75-b63e-4c3e-9ecf-7557e13f090e	Herbario MAT de la Universidad Politécnica Estatal del Carchi	
ab4847c4-d1da-4a64-a022-11a13dca65a1	Flora del Bosque de los Guayupes Acacias, Meta, Colombia	4b3fc3ac-227f-477d-9853-cfa76044d108	Cormacarena - Corporación para el Desarrollo Sostenible del área de Manejo Especial La Macarena	
4c3caed5-5857-4e62-9a4d-a8100c0ce017	Fauna del Bosque de los Guayupes Acacias, Meta, Colombia	4b3fc3ac-227f-477d-9853-cfa76044d108	Cormacarena - Corporación para el Desarrollo Sostenible del área de Manejo Especial La Macarena	
cfffc47c-1f69-45e5-87e9-18ebcd5d58fc	CDG Express - Insectes - Inventaire non protocolé	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
de85f8ed-f097-413a-8238-e534b8e784d8	CDG Express - Flore - Inventaire non protocolé	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
5cd3d59d-6ae7-4750-9807-bcbcb2277623	CDG Express - Oiseaux - Inventaire non protocolé	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
5a10b920-84b2-448e-a4e0-5f62b64956c9	CDG Express - Reptiles - Inventaire non protocolé	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
90cd3198-f019-47bd-9714-2bdfc49c9db2	CDG Express - Mammifères - Inventaire non protocolé	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
c68230c3-394d-4b52-abf1-7a2a065be965	Inventario Murciélagos Finca Naranjito, Aracal, Yopal, Casanare	c803f6f5-2c6a-4b41-8c15-768d48ef1c8c	ABC Colombia Somos Territorio	
540af75b-9984-49be-b771-fa6e4cd16ee3	Inventario de Murciélagos Buena Vista, Jaramá, Yopal, Casanare	c803f6f5-2c6a-4b41-8c15-768d48ef1c8c	ABC Colombia Somos Territorio	
40ecc35a-0e9e-4369-a27c-a92e70fae229	Ferme éolienne de Saint Médard d'Aunis - Projet Eolien_Saint-Médard-d'Aunis_Chiroptères	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
2bcc9a37-a4d2-473f-a38c-3fda75abd3e6	NSW Green and Golden Bell Frog Surveys	fc51dc03-28d0-491d-887e-c85cae77ec8b	The University of Newcastle	
4896f82a-ff72-4d14-bf2a-780b86ab03f7	NSW Bird Atlassers - Field Data	c04876ed-3e07-417b-97ef-bc5071f97a5c	NSW Bird Atlassers	
8c5fc2c2-2664-4e98-9066-953e3be6a82a	CDG Express - Oiseaux - Points d'écoute au sol	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
c2d5dac6-8b4d-43d9-a2cb-a30d00fc594d	Herbier Maire (Mycotheca Boreali-Africana, TL 114)	fceedf30-fef4-48ea-ad74-464dba203d70	Université de Toulouse, Herbarium TL. Jardin Botanique et Collections Scientifiques	
5e99f431-5259-4b5e-8f1c-87c54010619d	National Peatland Action Programme Water Vole and Otter Surveys	ee45975b-3d89-42b5-ac7a-c03f47b6dcb4	Natural Resources Wales	water
cfa7bdfb-4b6d-47cd-9a42-55ab7d2e5dac	Freshwater Site Visits and Ad-hoc Sightings	ee45975b-3d89-42b5-ac7a-c03f47b6dcb4	Natural Resources Wales	water
5f7dc9a7-a3c3-4fd9-a984-b7da07b47c47	Freshwater Gwyniad Survey Data	ee45975b-3d89-42b5-ac7a-c03f47b6dcb4	Natural Resources Wales	water
daae5a66-7bb4-4431-ac3c-a1bf70ca3407	Stackpole National Nature Reserve Species Inventory and Ad-hoc Sightings from Across Pembrokeshire	ee45975b-3d89-42b5-ac7a-c03f47b6dcb4	Natural Resources Wales	
eaee9bce-dc55-4c89-b092-1ce88923b6fc	Black grouse national surveys	c71f0513-c95a-4e98-abad-0c222b87ec66	Royal Society for the Protection of Birds	
6f86b84a-4a96-4c56-905c-3bfdd6ca9023	Standing Waters Database - Scotland	98ba8467-5081-4d15-b168-32d893e18b76	NatureScot	water
ad61ef68-b44e-4926-9538-2c397a6fa7fd	Inventario de Murciélagos Buenos Aires, Tauramena, Casanare	c803f6f5-2c6a-4b41-8c15-768d48ef1c8c	ABC Colombia Somos Territorio	
c8e89d65-f2a0-45d0-99c6-d2b2f8605e1a	Indiana University Herbarium	26a503f6-b337-424b-8d7a-b3ab11d2597f	Indiana University Herbarium	
39c43f87-ad33-48f6-867c-29768e1f06d1	Indiana University Herbarium, Deam Herbarium	26a503f6-b337-424b-8d7a-b3ab11d2597f	Indiana University Herbarium	
6f06b1ca-b3df-45db-8bbb-4b3066c81158	Especies de Leptohyphes (Insecta: Ephemeroptera: Leptohyphidae) del Museo de Entomología de la Universidad del Valle (Cali, Colombia)	85be57ed-f187-49c9-b7ff-eaa622e06217	Universidad del Valle	
16965647-4120-4e0b-aa57-1eeaf028606e	CHAS Ornithology (Arctos)	f2489500-dbab-4fbc-95ed-19eead127483	Chicago Academy of Sciences	
61f9400e-2fa4-47c9-a8d3-07cb65be0681	Desarrollar las actividades tendientes al manejo, conocimiento y conservación del Comino crespo (Aniba perutilis hemsl.), formuladas en el plan de conservación para la especie en el departamento del Meta	4b3fc3ac-227f-477d-9853-cfa76044d108	Cormacarena - Corporación para el Desarrollo Sostenible del área de Manejo Especial La Macarena	
f3e004e1-92a6-4245-8726-eb6214c770a6	Sistemática de Bufo occidentalis Camerano 1879 (Anura: Bufonidae) en México	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
6965a5f6-306a-494f-b7a4-c725f046931e	Riparia - riparian habitat surveys	598eb93d-a844-4289-8adb-0f8583dac91e	Natural England	habitat
1edd9aea-2fc9-4789-abc6-7826e88af037	Registros restauración ecológica- Magdalena medio	05827c69-a802-472f-bbe3-76629dfd57a7	Fundación Alma	
8b02baa6-36ca-452c-a1e2-6aa128459048	Vegetation surveys of coastal shingle in Great Britain	bb108780-00da-49a7-ba12-40a25192a626	Joint Nature Conservation Committee	coast, coastal
b2390da7-9704-4215-b038-3727df6e7fee	VectorDistributionStatus	8f9f9814-a595-4bc3-8631-776ba3c9c62e	VectorNet	
f6d0a88f-1e17-4335-9f6b-0696942fa22c	Bibliographie de la faune, la flore et la fonge de France métropolitaine et outre-mer - Occurrences de Cerf de Java (Rusa timorensis) à La Réunion issues de la bibliographie (Soulé 2009)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
af35d052-e4dc-4268-9c14-583f941cf7c4	Herpetofauna asociada a la cuenca del río Quito - Chocó, 2014	e1050db2-9faf-4d72-b860-295debaf9d2a	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	
43eb42c9-db49-4359-b682-3270aa35f47c	Ictiofauna presente en la cuenca del río Quito - Chocó, 2014	e1050db2-9faf-4d72-b860-295debaf9d2a	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	
6951400f-fdaa-4505-8f97-7d45bd3cd34b	Plantas del municipio de Medina, Cundinamarca y San Juanito, Meta - Proyecto Colombia Bio	2a7e3080-28a9-11dd-97cd-b8a03c50a862	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	
3d6c8883-c29b-48f6-9fbf-9a5ad6ecbee4	Bird Conservation Targeting Project (BCTP) in the UK, 2006-2011	c71f0513-c95a-4e98-abad-0c222b87ec66	Royal Society for the Protection of Birds	
8b0588e2-6852-4553-951d-90c01eaaf90b	National Plant Monitoring Scheme - Northern Ireland	0c392aa0-a452-4254-be5c-e49dd60e9b02	Biological Records Centre	northern
80df9ab6-fb28-422c-8b86-e92cf9bfdbf7	BeeWalk bumblebee distributions for Great Britain 2008-2022	4ae6aa70-3374-49d3-b0e8-47c2da4fb69a	Bumblebee Conservation Trust	
373b2282-80ea-432f-9fd2-86ac0e12b720	Avifauna asociada a la ciénaga de Montaño, Carmen del Darién, 2020	e1050db2-9faf-4d72-b860-295debaf9d2a	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	
fda9a8f8-6342-4f73-8c3b-8b79e62afc9d	CHAS Oology Collection (Arctos)	f2489500-dbab-4fbc-95ed-19eead127483	Chicago Academy of Sciences	
3dc2a7f6-8d3a-4228-a69c-ec795028fe2f	Miscellaneous records held on the Cofnod database	47eaaa43-47c7-4754-8e7a-bfaf616da4df	Cofnod – North Wales Environmental Information Service	
0e7992d1-d96e-407f-830c-417568cffe84	Colección de Exhibición de Fósiles del Museo de Ciencias de la Universidad El Bosque	e0455781-2311-4b5b-8cc0-421d73e04f1b	Universidad El Bosque	
efbb8e91-6336-4696-bb6d-3c64fb2660c6	Stage sur le suivi des populations de Sonneurs à ventre jaune et de l’état de l’habitat d’espèce « mares cupulaires » et orientations de gestion sur le site Natura 2000 « Vallée de l’Eyrieux et ses affluents » et le site ENS « Boutières », année 2020	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
092802c5-23d4-4a6a-a952-08e1882e028e	Demande de renouvellement d’autorisation d’exploiter la carrière de matériaux alluvionnaires aux lieux dits ""Les Terres Basses"" et ""La Mouée"" sur la commune de Gièvres - Etude d'impact pour le renouvellement de la carrière LG de Gièvres	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
23db4323-6471-4e16-b8d5-aeb8c59cbfac	Inventario de Herpetología en el Área Sujeta a Acuerdos de Conservación Voluntaria Quebrada Aguazula, Rincón del Soldado, Yopal	c803f6f5-2c6a-4b41-8c15-768d48ef1c8c	ABC Colombia Somos Territorio	
a3a24344-5bc9-44dd-9b5f-a3ae991c4810	Análisis de las poblaciones de oso palmero (Myrmecophaga tridactyla) en el Departamento del Meta	4b3fc3ac-227f-477d-9853-cfa76044d108	Cormacarena - Corporación para el Desarrollo Sostenible del área de Manejo Especial La Macarena	
efde0b80-02d6-4e50-9e6a-4b4329bfeec6	Records of Invasive Non Native Species held on the Cofnod database	47eaaa43-47c7-4754-8e7a-bfaf616da4df	Cofnod – North Wales Environmental Information Service	
9f5579fd-e253-47d3-a8b0-e6bb4c01d60c	Microorganismos asociados a la pudrición de raices, en plántulas de aguacate procedentes de viveros de los departamentos del Valle del Cauca, Risaralda y Quindío	488f6b87-5688-4c9a-928c-2d5355054b01	Corporación Colombiana de Investigación Agropecuaria - AGROSAVIA	
19c70d0e-9135-4303-a4c0-b7404abce6b3	Tejidos de los ejemplares colectados en la expedición al municipio de San Francisco, Cundinamarca - Caracterizaciones Humboldt	2a7e3080-28a9-11dd-97cd-b8a03c50a862	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	
1391ae77-9253-4ae6-9015-c3a489c342d6	Monitoreo de la Red de Parcelas Forestales Permanente al Suroriente de Boyacá en Jurisdicción de Corpochivor	6e051633-cbf0-4729-be54-f7be1e078c97	Corpochivor - Corporación Autónoma Regional de Chivor	
6a15b3c9-de88-4c3c-b25a-82a0ba03c2e5	Códigos de barras del ADN de especies mexicanas del Phylum Rotifera: (Rotifera: Monogononta)	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
7aa24e43-257b-44b6-ab4d-695372f2e3f3	Bird Conservation Targeting Project (BCTP) in the UK, 2006-2011 (sensitive records)	c71f0513-c95a-4e98-abad-0c222b87ec66	Royal Society for the Protection of Birds	
f9481a9f-67c8-4809-85b6-18224b127073	Registros de la mastofauna asociada a la ciénaga de montaño, Carmen del Darién, 2020	e1050db2-9faf-4d72-b860-295debaf9d2a	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	
7f603a9e-02b0-4c75-aaff-9d9c69c9e5da	Interior Alaska Red Squirrel Presence and Absence Monitoring Dataset (2020–2021)	b47c7378-0aff-4956-8543-aced45330f4c	EWHALE Lab	
b10da481-0b23-42d2-97ff-5cbeb3b08afe	Anfibios y reptiles en el municipio Medina, Cundinamarca - Proyecto Colombia BIO	2a7e3080-28a9-11dd-97cd-b8a03c50a862	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	
7b263b6e-b156-4199-ab97-f84f33cdf575	Peces de agua dulce en el municipio de Medina, Cundinamarca - Proyecto Colombia Bio	2a7e3080-28a9-11dd-97cd-b8a03c50a862	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	
417dc773-fc19-43bc-b97d-88d7a94d384b	WDC Lewis survey data - NatureScot funded	bc351953-ad64-42cd-909e-f0c607a83978	Whale and Dolphin Conservation	
54cd9f35-2864-4c7b-93f5-dc7a62f84373	New York State Museum Lichen Collection	baa8ccb1-8d9d-4940-93a6-2241c8a04ba5	New York State Museum (NYSM)	
22c54de7-f9ab-485c-8870-9a874a38326f	Inventario Herpetológico Pauto J,  Rincón del Soldado, Yopal, Casanare	c803f6f5-2c6a-4b41-8c15-768d48ef1c8c	ABC Colombia Somos Territorio	
0fca9cb2-caaa-499d-bf3d-8920c69a3a35	Estrategia de conservación de grandes felinos en el departamento del Meta	4b3fc3ac-227f-477d-9853-cfa76044d108	Cormacarena - Corporación para el Desarrollo Sostenible del área de Manejo Especial La Macarena	
e8ce41f4-a58a-4ce9-90b7-93694071afcd	WDC Shorewatch Sightings	bc351953-ad64-42cd-909e-f0c607a83978	Whale and Dolphin Conservation	
3856c01f-5031-4cc1-a5b2-2daa9537411b	Monitoreo pasivo de fauna silvestre con cámaras trampa en el Piedemonte Casanare, Colombia - Proyecto FIBRAS	d5ef14a1-5177-4547-9ce2-46d84a4214eb	Ecopetrol S.A.	
dfef0b61-aa28-4794-97bc-3f8791fb0ab2	Reptiles y anfibios registrados en las cuencas bajas del Guayabero, Duda y Losada, Meta	2a7e3080-28a9-11dd-97cd-b8a03c50a862	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	
bcb25bd1-c5f9-46c6-b869-4830e196b5f8	Inventario de los mamíferos pequeños y medianos de las zonas áridas y semiáridas de Baja California	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
7ae906a9-3982-41c3-9777-b82bc9b5054a	Caracterización botánica para el registro del banco de hábitat piedemonte llanero del Casanare ""Mesa de San Pedro""	f5db868f-e5bf-4208-bd9d-d4063ae1c825	TERRASOS	
e899e8cd-701f-473b-b413-87b07a8bb515	Fototrampeo al interior del Banco de Hábitat piedemonte llanero del Casanare - Mesa de San Pedro	f5db868f-e5bf-4208-bd9d-d4063ae1c825	TERRASOS	
8ac9b3f9-383e-4401-bb17-fdd802057087	Biodiversidad en las propuestas para declaratoria de Áreas Protegidas en los Municipios de Dagua, Restrepo, La Cumbre y Vijes y un Grupo de Reservas Naturales de la Sociedad Civil	cd9bc4b5-4375-4991-aec5-0b4443b5d7a6	Fundación Gaia	
35a3538d-ecd5-4bc9-859c-349de7e7bf6f	Nematodes de suelo de la Colección de Helmintos (MLP-He) - División Zoología Invertebrados	610414e0-8040-11d9-8294-b8a03c50a862	Museo de La Plata	
d75ef2bb-a01a-4899-8bca-d70421343f27	Escarabajos coprófagos (Scarabaeidae: Scarabaeinae) del eje cafetero Colombiano	2a7e3080-28a9-11dd-97cd-b8a03c50a862	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	
7d06958f-324d-47e2-b8b0-7c13ef2d5e95	Microbioma de suelos cafeteros en el sur del Meta	488f6b87-5688-4c9a-928c-2d5355054b01	Corporación Colombiana de Investigación Agropecuaria - AGROSAVIA	
4a205378-f2d8-4fe1-b9b9-dbe3dee207ac	Monitoreo hidrobiológico asociado al Estudio de Impacto Ambiental (EIA) para la Explotación de materiales de construcción	7951352e-6306-4d78-8bd2-f37724dd385c	MCS CONSULTORÍA Y MONITOREO AMBIENTAL S.A.S.	
7701aa4d-37e8-43f4-a8a7-6768ef027d34	University of Kentucky Insect Collection	5de868a5-e184-4ec2-bfda-7b6d96fc0b1b	University of Kentucky	
4a5fc661-1b1b-41e5-a32b-2547b4282258	Identificación de géneros bacterianos presentes en el ambiente del museo arqueológico de la Universidad de Santander (UDES)	112087f6-a6c0-4cee-8441-387f900d34f9	Universidad de Santander - UDES	
eeaf050f-23d0-4557-9084-ec545cd3d9a7	NSW DPI Biosecurity Collections	325c883e-46a7-4be3-9d77-7dde654fd1d3	NSW Department of Primary Industries	
bd1bb1a3-9715-45ff-b8f1-04fac4f11d0c	Anfibios del Parque Nacional Pre Delta (PNPD) - Colección Herpetológica DIAM – (CICYTTP-CONICET-Prov.ER-UADER)	6b402e64-ae89-479b-81b6-f5bc433f7bce	Centro de Investigación Científica y de Transferencia de Tecnológica a la Producción (CICYTTP) - Consejo Nacional de Investigaciones Científicas y Técnicas (CONICET) – Provincia de Entre Ríos (Prov.ER) – Universidad Autónoma de Entre Ríos (UADER)	
f4bd8820-5840-48b8-a53b-0310e3ca60b7	Anfibios y reptiles en el municipio de San Juanito, Meta - Proyecto Colombia BIO	2a7e3080-28a9-11dd-97cd-b8a03c50a862	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	
13b81e69-7c05-42ad-89e7-04bfdb21e707	Actualización de la Colección de Artrópodos con importancia médica (CAIM), Laboratorio de Entomología, InDRE	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
6342f1ee-dd25-477f-a4e2-1c739f399a73	Colección de Invertebrados del Museo de Zoología de la Universidad Tecnológica Indoamérica (MZUTI)	2aff7e3c-b965-4039-9188-d5e1a1ca4345	Museo de Zoología, Universidad Tecnológica Indoamérica (MZUTI)	
0f5a8ec5-e12b-415a-9f03-3d3ea14774e5	Anfibios y Reptiles asociados a tres ventanas de la Orinoquia Colombiana - SULU I	986e56a2-5615-407d-8351-a4bac59fd303	Fundación Omacha	
115927c2-12e1-49df-b162-d55ea28eefaf	Base de datos de las cicadas mexicanas	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
e21033eb-b5b1-4043-a035-abf57e65efe7	National Dormouse Database (NDD)	c2866c8d-99ce-4aba-948b-cffd18adaffc	People's Trust for Endangered Species	
2634d165-1be7-43c7-8c5f-ac605ba2d0ec	Fungi and fungi-like organisms - 4EU+ Summer School From Fungal Morphology to Genotype, Hajnowka 2021	04665d80-7e5f-11d8-a1a0-b8a03c50a862	University of Warsaw	
0088b0de-d7b5-4052-877a-bd2e15faf99f	Aves presentes en el páramo del Sol, municipio de Urrao, Antioquia. 2016	e1050db2-9faf-4d72-b860-295debaf9d2a	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	
9b4e7f45-c123-413a-9219-e068e796e4f0	Seychelles National Herbarium	5299c15f-07ad-4ef6-8d6a-b3acbb90ce93	Seychelles National Herbarium	
bcd92d97-3bc8-41ba-a94c-92c4ca7da1d1	Anfibios presentes en el páramo del Sol, municipio de Urrao, Antioquia. 2016	e1050db2-9faf-4d72-b860-295debaf9d2a	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	
e2b367f6-0f87-4711-92c2-7fc930988bb3	Vegetación asociada al páramo del Sol, municipio de Urrao, Antioquia. 2016	e1050db2-9faf-4d72-b860-295debaf9d2a	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	
aa6c5ee6-d4d7-4a65-a04f-379cffbf4842	ArtenFinder	2754e9c0-0e43-4f65-968a-6f16b9c378ce	ArtenFinder bei der Stiftung Natur und Umwelt RLP und der Stiftung Naturschutz Berlin	
42018437-8b57-4943-b83a-53c8497e993e	Caracterización de avifauna para el registro del Banco de Hábitat piedemonte llanero del Casanare ""Mesa de San Pedro""	f5db868f-e5bf-4208-bd9d-d4063ae1c825	TERRASOS	
51797768-cedf-4c24-8a32-9f1054b76d0a	Monitoreo anual de la fauna y flora terrestre existente en el área de influencia del proyecto Floreña (U)	d5ef14a1-5177-4547-9ce2-46d84a4214eb	Ecopetrol S.A.	
7fa2233c-f762-11e1-a439-00145eb45e9a	Florística y biogeografía de algunos bosques mesófilos de la Huasteca Hidalguense: Fase 3 (Chapulhuacán y Pisaflores)	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
d3ca31c4-d106-40b2-875e-cad35fb4a00c	Anfibios y reptiles de San Andrés y Providencia - Expedición Sea Flower Plus 2021	2a7e3080-28a9-11dd-97cd-b8a03c50a862	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	
49b3c2bb-2437-474f-996c-7a018b945151	Aves asociadas a tres ventanas de la Orinoquia Colombiana - SULU I	986e56a2-5615-407d-8351-a4bac59fd303	Fundación Omacha	
546652cf-5846-4b76-838e-164baaa4450f	cPlatypus	abfcc93c-8ce7-4cb1-b6c8-2e26291909db	University of New South Wales	
fcae44c7-8aa9-4e8b-ae7e-d85a98566f2c	Biometría peces Parque Nacional Natural La Paya	ab13adb9-ce23-444d-87c9-ce41f03ef2b3	Parques Nacionales Naturales de Colombia	
b8195f93-3505-4f18-9924-8cb04b44b0a8	Linea Base Reserva Natural Salamandra de los Yariguíes	04705896-bb99-4ddf-8679-839eff425b07	Campo Capital S.A.S.	
3e2c98bb-44f8-4c93-8dfb-ac7f0c21f399	River Macrophytes Database	bb108780-00da-49a7-ba12-40a25192a626	Joint Nature Conservation Committee	
11813364-c20b-4a1e-8eb1-0febd8ddef5d	Herpetofauna de las sierras La Candela, Jerez de García Salinas y El Mastrante	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
751cac02-cee1-4712-ab40-da02d972a60c	Caracterización de flora, edafofauna epígea, anfibios y aves del Complejo de Páramos Pisba, Boyacá	2a7e3080-28a9-11dd-97cd-b8a03c50a862	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	
a2daf4ff-656f-4a27-bee6-9233ba8f811f	Computarización de la Colección de Referencia de Nemátodos Fitopatógenos del Centro Nacional de Referencia Fitosanitaria de la Dirección General de Sanidad Vegetal	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
cb7bfd0f-4f11-445c-9b7c-be74472bcfc4	Mapas de distribución potencial del murciélago amarillo del Balsas (Rhogeessa mira) endémico de Michoacán	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
7e719a01-441a-4a89-9cf2-b0a30eec072d	Microbiota asociada al biodeterioro del concreto en un puente vehicular de la ciudad de Bucaramanga	112087f6-a6c0-4cee-8441-387f900d34f9	Universidad de Santander - UDES	
7fe58438-f762-11e1-a439-00145eb45e9a	Consolidación y sistematización de las colecciones de referencia de peces y mamíferos marinos del ITESM Campus Guaymas	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
0152374e-de47-4789-b17a-d15fd0fa7ac2	Museo Provincial de Ciencias Naturales “Florentino Ameghino”, Santa Fe, Argentina - Colección Aves Huevos (MFA-ZV-Or-Hu)	73060c4b-698c-402b-bb05-81238af57da6	Museo Provincial de Ciencias Naturales ""Florentino Ameghino""	
76d911f2-3673-4098-96f3-5066afd1d178	Foraminífera de la Colección de Invertebrados del Museo de La Plata (MLP-Pr) - División Zoología Invertebrados	610414e0-8040-11d9-8294-b8a03c50a862	Museo de La Plata	
666a19c0-a02c-42a4-99b2-40e4f23af2fe	Museo Provincial de Ciencias Naturales “Florentino Ameghino”, Santa Fe, Argentina – Colección Crocodylia (MFA-ZV-C)	73060c4b-698c-402b-bb05-81238af57da6	Museo Provincial de Ciencias Naturales ""Florentino Ameghino""	
2e210c00-8a92-4a17-98ea-75eb8823ef1a	Flora asociada a los hábitos alimenticios de las aves del bosque seco tropical en la finca El Jordán ecolodge, Palermo (Huila)	c6a4140a-ffd7-44d8-9786-c74e521aa8a0	Universidad Surcolombiana	tropical
13b67b18-b6d4-4693-8f36-711ef071dd62	Museo Provincial de Ciencias Naturales “Florentino Ameghino”, Santa Fe, Argentina - Colección Testudines (MFA-ZV-T)	73060c4b-698c-402b-bb05-81238af57da6	Museo Provincial de Ciencias Naturales ""Florentino Ameghino""	
4837d6b0-19fe-4fe4-9ddf-b62dd17a060e	CHAS Mammalogy Collection (Arctos)	f2489500-dbab-4fbc-95ed-19eead127483	Chicago Academy of Sciences	
b3e5097c-9629-45eb-9dd4-21ddb5f45f99	Helechos del cerro Tacarcuna-Chocó, en el marco del proyecto Colombia BIO	e1050db2-9faf-4d72-b860-295debaf9d2a	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	
997a8a71-6daa-461c-9ff1-183d5dd8871f	Plan de monitoreo de biodiversidad en el bloque platanillo de la empresa Amerisur y en los bloques Rumiyaco, Venados y Burdyne de la empresa Gran Tierra - Putumayo GTA - Aves	2a7e3080-28a9-11dd-97cd-b8a03c50a862	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	
1218de87-3062-43d2-9524-b25ea8176cf1	Diagnostic écologique et inventaire des zones humides de Bordeaux Aéroparc (OIM Aéroparc)-Données issues de diverses études et compilées dans le cadre de l'étude Bordeaux Aéroparc (OIM Aéroparc)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
31ba5d3c-ce41-45ce-b9f7-08f9b28e3390	Museo Provincial de Ciencias Naturales “Florentino Ameghino”, Santa Fe, Argentina - Colección Aves Nidos (MFA-ZV-Or-N)	73060c4b-698c-402b-bb05-81238af57da6	Museo Provincial de Ciencias Naturales ""Florentino Ameghino""	
a115ea66-a440-4abc-a0b3-a4c9e4e57f30	Colección Zoológica de la Universidad del Tolima (CZUT)-Anfibios	5a45153b-bdf9-44ae-b7a7-e3261896540b	Universidad del Tolima	
d3ba75d5-1382-440f-8f79-c45d8e3e69be	Colección de Reptiles - Museo de Herpetología de la Universidad de Antioquia	cccff716-2694-4209-9f9e-2f7a484465a0	Universidad de Antioquia	
d39570b9-2972-4dbb-b41f-6826823176ae	Jurica-Suchy Nature Museum at Benedictine University Herbarium Specimens (Arctos)	adeee12a-81b4-4e88-9953-1b6729cd0d34	Jurica-Suchy Nature Museum	
ab7beaca-05bd-4ec7-b495-64dc0522ad34	Hormigas asociadas a fragmentos de áreas verdes de la ciudad de Armenia, Quindío, Colombia.	bc709e2f-6eb4-4cbe-a295-e12eed0679f2	Universidad del Quindío	
c734c754-bfe1-4fc7-8a6f-003eca60ffd9	Conservación del germoplasma vegetal en las regiones áridas y semiáridas de México, Fase 6	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
10db4545-973a-4574-931a-8f5659e48849	Museo de Entomologia Escuela Superior Politécnica de Chimborazo	db2057d9-faf5-4fe1-a4c9-12b84a7fce80	Museo de Entomología de la Escuela Superior Politécnica de Chimborazo	
040ce092-c632-4444-8100-02ffbbb6e537	Biodiversidad e Interacciones Bióticas en zonas de la EEP de Bogotá D.C (Parkway y Parque Santa Bárbara Occidental)	eace4687-50e8-4f9a-829b-29ff8ff1fa8b	Jardín Botánico de Bogotá ""José Celestino Mutis""	
5140e9ce-ca14-4f1f-a5b3-f9023f4e4043	Base de datos de la distribución de la flora de la Reserva de la Biosfera Tehuacán-Cuicatlán	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
