key	title	publishingOrganizationKey	publishingOrganizationTitle	matched_keywords	total_species	worms_species	worms_percentage	total_occurrences
f7044e3e-753a-4bd8-be0a-4efbae6546a3	Inventaires Aéro Biodiversité - CDG - Paris Charles-de-Gaulle-Inventaires Aéro Biodiversité - CDG - Point d'EPOC 16	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	7	6	85.71428571428571	7
db0a58a1-1747-4b8a-ab65-1dc80f94cb28	Inventaires Aéro Biodiversité - CDG - Paris Charles-de-Gaulle-Inventaires Aéro Biodiversité - CDG - Point d'EPOC 15	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	10	9	90	12
b4f13ae9-6fde-4576-8817-8853b3ee043e	Inventaires Aéro Biodiversité - CDG - Paris Charles-de-Gaulle-Inventaires Aéro Biodiversité - CDG - Point d'EPOC 14	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	11	10	90.9090909090909	12
be4f6e6b-ae23-4f1e-80ea-921e825ea10b	Inventaires Aéro Biodiversité - CDG - Paris Charles-de-Gaulle-Inventaires Aéro Biodiversité - CDG - Point d'EPOC 12	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	8	8	100	13
e41eaf23-ed74-4d93-92b0-4dfdbb93142c	Inventaires Aéro Biodiversité - CDG - Paris Charles-de-Gaulle-Inventaires Aéro Biodiversité - CDG - Point d'EPOC 10	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	10	9	90	17
975b0e7a-bfdd-4b28-9883-92c06b1e30a6	Inventaires Aéro Biodiversité - CDG - Paris Charles-de-Gaulle-Inventaires Aéro Biodiversité - CDG - Point d'EPOC 9	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	14	13	92.85714285714286	18
ffa27292-1bf7-417c-ab02-acf580ae3293	Inventaires Aéro Biodiversité - CDG - Paris Charles-de-Gaulle-Inventaires Aéro Biodiversité - CDG - Point d'EPOC 8	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	14	13	92.85714285714286	16
ef999468-5d30-4d42-9482-e924181d237b	Inventaires Aéro Biodiversité - CDG - Paris Charles-de-Gaulle-Inventaires Aéro Biodiversité - CDG - Point d'EPOC 7	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	3	3	100	4
b11b61a8-9511-4ef7-aff6-0ea27bed08df	Inventaires Aéro Biodiversité - CDG - Paris Charles-de-Gaulle-Inventaires Aéro Biodiversité - CDG - Point d'EPOC 6	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	6	5	83.33333333333334	8
04561886-a15b-4b01-89c4-8d3d551145d2	Inventaires Aéro Biodiversité - CDG - Paris Charles-de-Gaulle-Inventaires Aéro Biodiversité - CDG - Point d'EPOC 5	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	8	8	100	11
27a3429a-86c5-487d-8068-452705dac29b	Inventaires Aéro Biodiversité - CDG - Paris Charles-de-Gaulle-Inventaires Aéro Biodiversité - CDG - Point d'EPOC 3	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	11	11	100	14
f5acee48-7dc5-4576-81d1-54e9b9d21748	Implantation d'une centrale photovoltaïque au sol à Chacé - Etude écologique	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	26	21	80.76923076923077	36
2081e696-4856-4ad6-845e-415397799489	Observation collectées par la Réserve naturelle de l'Amana - Observation lamantins et dauphins sur la Réserve naturelle de l'Amana collectées dans le cadre de points fixes	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	2	2	100	9
df788089-d7b5-412c-9d6e-4b2ecdd42428	Données sur les Opisthobranches et Planaires de Mayotte	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	42	42	100	67
a9010eb7-062a-4999-a566-d0b91714ba09	Suivis télémétrique des Phoques de Weddell en Terre Adélie - Suivis télémétriques des Phoques de Weddell en Terre Adélie par LOCEAN-IPSL	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	ocean	1	1	100	18323
36eb7766-a926-4903-b195-9e342fe588d5	Données EcoOcéan Institut - Observation de Cétacés en Méditerranée 1995-2011- EcoOcéan Institut	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	8	8	100	1725
d5bfc162-8621-4f3c-85b3-0965b475c81b	Données du Groupe d'étude des Cétacés de Méditerranée - Données d'observations de cétacés par le Groupe d'étude des Cétacés de Méditerranée (GECEM) de 2009 à 2012	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	6	6	100	121
6987f62c-60f7-42c6-bcda-30b0f0d7f8ac	LE LANGROIS - Données brutes petite faune avifaune chauves-souris	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	128	91	71.09375	4092
3b45e49b-eca9-47a1-a415-5170da130a2d	Observaciones de Crustáceos de la Universidad del Valle (CERBMcr-UV)	85be57ed-f187-49c9-b7ff-eaa622e06217	Universidad del Valle	NA	15	15	100	643
2e0727d2-460d-4c58-9b44-f8741fd3f558	Données Mammifères de l'association Te mana o te moana en Polynésie française. - Te mana o te moana Etude sur le Stenella longirostris à Moorea	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	1	1	100	243
cc78dd87-a2ed-449a-9a82-2de10a93cf66	Données de Dauphin de Commerson de Kerguelen de la Réserve Naturelle des TAAF - Données d'observation de Dauphin de Commerson de Kerguelen de la Réserve Naturelle des TAAF (2011 à 2015)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	1	1	100	528
9f6914e6-ec6f-405d-80aa-8ec8fb98ed32	CardObs : Observations naturalistes issues de l'outil CardObs-Atelier de malacologie continentale, 13-14 septembre (Corrèze et Dordogne). Société Limousine d’Étude des Mollusques (SLEM)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	142	140	98.59154929577466	1676
c53eb2bc-d50e-4717-bd8b-e1ce7dd9cb0c	DCE-Mediterranee_2006_2009_2012_2015_2018-Suivi 2006, 2009, 2012, 2015 & 2018 état écologique sédiments et macrobenthos substrat meuble côte méd. française DCE	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	470	469	99.7872340425532	2392
50a71fb1-2da5-411b-b0f8-b49eb5e822cd	Base de données Pecheker (modifiée). Museum National D'Histoire Naturelle - DEPARTEMENT MILIEUX PEUPLEMENTS AQUATIQUES	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	3	3	100	7418
6de6a7d6-95ce-40b8-a569-43b127a57bc5	Données Mammifères de Kwata (Guyane) - Suivi de la distribution et de l'abondance des lamantins	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	1	1	100	102
a6612119-ed81-47dd-9362-74e397c2b9a6	Peces teleósteos asociados a riscales en el golfo de Tribugá, Pacífico norte colombiano	450bdfce-76f7-483e-b4c4-cab6a3daebba	Universidad CES	NA	36	36	100	68
d3db9304-260d-43a4-8da6-6c83ec2977bc	Données de Shell Exploration and Production France - Données d'observation opportunistes collectées durant la campagne de prélèvements sédimentaires SHELL/CREOCEAN en Guyane française en 2013. Shell Exploration and Production France	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	ocean	6	6	100	11
3835fdac-7666-499c-a449-e35268a64ac4	PNR NM-AFFO, historique SERENA-PNR NM-Prospection d'espèces animales - Enquête Chevêche d'Athena	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	4	4	100	19
b9e9f0a6-2c68-48c9-8204-ad0c261a71ee	PNR NM-AFFO, historique SERENA-PNR NM-Étude et protection de la Chouette chevêche dans le Domfrontais	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	1	1	100	7
6f3204d6-7b84-4b71-8e79-d52dc204aea1	PNR NM-AFFO, historique SERENA-PNR NM-Suivi des populations de Chouette chevêche sur trois secteurs du Parc - Année 1989	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	1	1	100	33
9ef65208-35bf-45e6-96b1-bde779b1edbe	PNR NM-AFFO, historique SERENA-PNR NM-Suivi des populations de Chouette chevêche sur trois secteurs du Parc - Année 1992	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	1	1	100	9
3c3717af-4e85-48e4-a70c-0189dc93027e	Parc Eolien de Nesle la Repost	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	1	1	100	1
71d6a0a2-f762-11e1-a439-00145eb45e9a	Museu de Ciències Naturals de Barcelona: MCNB-ZG	e8eada63-4a33-44aa-b2fd-4f71efb222a0	Museu de Ciències Naturals de Barcelona	NA	706	702	99.43342776203966	2158
4b05c279-3447-4d3d-a234-30b2781ebd29	PNR NM-AFFO, historique SERENA-PNR NM-Recensement de l'Engoulevent d'Europe en forêt domaniale d'Ecouves (Orne)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	1	1	100	98
26b81418-1a24-417a-9ec1-9e1f5a160cf7	Distribution des Cétacés et Siréniens dans les eaux de Nouvelle-Calédonie	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	21	21	100	4373
4952d00c-dbfd-412c-a094-b914797d42a8	ACQUISITION_CBNMC - FichesTaxonsFRAPNALOIRE_aout20	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	1	1	100	1
15e32444-87aa-42f0-87f6-e86ff1e3156d	PNR NM-AFFO, historique SERENA-PNR NM-Expertise GMN - 2009	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	7	7	100	10
e486c543-eb2b-4ec1-9b0c-dcd70f2c07e1	PNR NM-AFFO, historique SERENA-PNR NM-Suivi Busard 2012	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	1	1	100	7
ca81d970-a360-4b29-8fb7-b1f330224f6d	PNR NM-AFFO, historique SERENA-PNR NM-Stage Geray Karell - 2013	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	3	3	100	6
5c53fd83-a0a8-4354-b3c7-210d5dd48fc1	PNR NM-AFFO, historique SERENA-PNR NM-Relevés STOC - EPS 2010	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	20	16	80	40
e760ba8b-f487-46ae-91a2-526fe72bbe1c	Colección ictiológica de referencia de la Universidad del Valle	85be57ed-f187-49c9-b7ff-eaa622e06217	Universidad del Valle	NA	716	714	99.72067039106145	2330
4fd96bf6-d699-41d2-b15d-1faf05ac91ed	Mamíferos, aves y peces de la Isla Cayo Serrana durante la Expedición Seaflower 2016 - Proyecto Colombia BIO	986e56a2-5615-407d-8351-a4bac59fd303	Fundación Omacha	NA	16	16	100	67
78227a90-248a-4981-84ec-9b8867de949d	Études sur les Cétacés de Mayotte - Programme delphinidés 2007-2010 à Mayotte	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	11	11	100	194
1e481eb6-13cf-48cf-994c-3815d4bf9812	Invertebrados marinos asociados a ecosistemas de manglar en Buenaventura, Valle del Cauca. EPA-IIAP 2019	e1050db2-9faf-4d72-b860-295debaf9d2a	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	NA	14	14	100	786
41ee5397-5360-4089-a482-1312e9ef0d48	Ictiofauna asociada a ecosistemas marinos de Buenaventura, Valle del Cauca. EPA-IIAP 2019	e1050db2-9faf-4d72-b860-295debaf9d2a	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	NA	22	22	100	415
f8e30b24-c032-4411-8952-ef3127062a95	Observaciones de Moluscos de la Universidad del Valle (CRM-UV)	85be57ed-f187-49c9-b7ff-eaa622e06217	Universidad del Valle	NA	49	49	100	1314
da2f43fd-ac8c-424b-bc98-273573b0b7e3	Actualización de bases de datos de invertebrados (Rotifera, Cladocera y Copepoda) y peces	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	NA	230	228	99.1304347826087	1214
02a52dfb-b61d-44d2-ac7f-03b9c8784297	Registros de una Tortuga carey (Eretmochelys imbricata) incautada y rehabilitada en el municipio de Riohacha	81724943-d4d5-4b72-bfd6-3cfc5725c12a	Fundación Universidad de Bogotá Jorge Tadeo Lozano	NA	1	1	100	2
0a24d7f6-a93c-4c65-9d84-eb0cbae7fd35	Inventaire ornithologiques sur 2 ZPS normandes (Calvados)-Données ornithologiques protocolées acquises dans le cadre de la révision du formulaires standards de données de la ZPS """"l'Estuaire de l'Orne"""".	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	63	55	87.3015873015873	406
ba6b81e9-a0d7-4c39-b4d9-28dda98f47df	Colección Histórica Seca del Centro Oceanográfico de Málaga (IEO-CSIC): CFM-HISTÓRICA-SECA-IEOMA	8700fabb-30e5-44b1-9daa-67b5a3cb22d2	Instituto Español de Oceanografía. Centro Oceanográfico de Málaga (CSIC)	ocean	229	229	100	377
c7d36672-f718-4f82-9abe-9fea9bf4f950	Service National d'Observation CORAIL - Agencement temporel des populations et des peuplements d'invertébrés benthiques	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	16	16	100	484
9a556c9d-91d5-4513-92ef-009d781109b2	Observaciones de Equinodermos de la  Universidad del Valle (CRBMeq-UV)	85be57ed-f187-49c9-b7ff-eaa622e06217	Universidad del Valle	NA	9	9	100	180
e7209427-1f29-4349-9172-af1a48e50022	Données de l'Association Pour la Valorisation de l'Entre-Deux Monde - Localisation de rats morts (AVE2M, 2015-2020)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	2	2	100	32
03f729d7-c1b4-44ec-96f9-8bc00186d290	Programme CETA (Étude de la distribution et Abondance des Cétacés en Terre Adélie) - Distribution et Abondance des Cétacés en Terre Adélie. CETA 2009-2010	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	6	6	100	85
3ad00d81-f078-4903-9a55-7328d4d511a0	Inventaire ornithologiques sur 2 ZPS normandes (Calvados)-Données ornithologiques sur les ZPS FR2512001 """"Littoral augeron"""".	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	61	61	100	2045
c734cde8-a858-476a-b293-f948db4c93f3	Données d'observations des plongeurs de la FFESSM-Données DORIS de la FFESSM	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	155	147	94.83870967741936	316
747e331c-6b6c-44c2-85b8-840f4462c7dc	Recurso hidrobiológico de los manglares de la Zona de Uso Sostenible de la Balsa (ZUSLB)  y la Zona de Recuperación de Tinajones (ZRT)	fbe29d53-6c40-411a-8e97-2d92a285c88e	CVS - Corporación Autónoma Regional de los Valles del Sinú y del San Jorge-	NA	20	20	100	1287
4b7ab39d-6505-4a35-a23d-9e3986d86d0a	Projet de forage d’exploration pétrolière dans la zone de Nasua en Guyane. - Données environnementales Permis Guyane Maritime	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	25	25	100	225
b5583870-bc78-4bdc-bf6c-cfcd875ca838	Données de l'Association Pour la Valorisation de l'Entre-Deux Monde - Observations de chats (AVE2M, 2015-2020)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	1	1	100	13
bb37f9d3-0f70-4279-8f6b-7bb9b33011bc	Base de datos ambientales, oceanográficos y meteorológicos generados en proyectos de exploración de hidrocarburos 2007-2017	06a11821-bcc9-4417-bd6a-0a9b796139f0	Dirección Nacional de Biodiversidad y Servicios Ecosistémicos, Ministerio de Ambiente / National Direction of Biodiversity and Ecosystem Services, Ministry of Environment	ocean	26	26	100	1464
e894d72f-d6e4-42f9-ad43-fbedbd72164e	Estudio Técnico para áreas de conservación marinas en la Zona Económica Exclusiva del Pacífico de Guatemala, reporte de avistamientos de fauna pelágica: Peces y elasmobranquios	2538e1c8-ae3c-4812-b6aa-ca9aa53ba277	Wildlife Conservation Society - Guatemala Program	NA	6	6	100	10
86866d88-96f1-42bc-a47e-e277c101fba9	Données du Parc National de la Guadeloupe - Réseau de suivi des récifs des Antilles françaises (GCRMN)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	25	25	100	35
70df9667-7993-47e9-b5fd-afe83ee58954	Données de l'Association Pour la Valorisation de l'Entre-Deux Monde - Localisation des captures de chat (AVE2M, 2015-2019)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	1	1	100	376
5e1d5399-d797-47cc-9c19-a401b9e1c1c6	SACOI3 - inventaire faune flore et habitats	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat	205	191	93.17073170731707	468
b6fdfc37-c215-4425-89e9-45dd55cb669d	Suivis télémétriques de phoques du laboratoire LIENSs UMR 7266 - Observations issues des suivis de phoques en France métropolitaine du laboratoire LIENSs	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	2	2	100	63
945b5e0e-b0a0-4d9c-9d41-9c4e3d8f5532	Colección de Mamíferos Marinos del Centro Nacional Patagónico	b62390e0-0e35-11d9-8431-b8a03c50a862	CCT CONICET-CENPAT Centro Científico Tecnológico	NA	21	21	100	785
67c316ab-9382-472a-b868-403dfe5a02e5	Données de l'Association Pour la Valorisation de l'Entre-Deux Monde - Localisation des indices de présence de rats et de chats (AVE2M, 2014-2020)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	1	1	100	352
8cae7718-efd5-425d-b49f-4dfd1f6c947d	Coordination Mammalogique du Nord de la France (CMNF) - Données Nord-Pas-de-Calais. CMNF	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	9	9	100	1810
d663311b-9315-41ee-b420-cb6f8903462f	ARC Species Data - Beautiful Burial Grounds	d4b5490a-3267-4e96-94b3-9b93ea167051	Amphibian and Reptile Conservation	grounds	6	5	83.33333333333334	22
e1bd1cdc-72ea-4337-8bfa-27445bbb7395	CardObs : Observations naturalistes issues de l'outil CardObs-Données naturalistes de LECLERC antony	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	63	50	79.36507936507937	111
5a0b7c89-63c4-4989-8bc8-69850971b14a	CardObs : Observations naturalistes issues de l'outil CardObs-Données naturalistes de BEAUDOIN David	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	2	2	100	2
cbdd2497-ee80-450b-856e-13065b347e40	CardObs : Observations naturalistes issues de l'outil CardObs-Données naturalistes de BOITON Bastien	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	18	16	88.88888888888889	30
dbe3d640-21a2-4d44-bacc-6e9308ca74e8	CardObs : Observations naturalistes issues de l'outil CardObs-Données naturalistes de DUBRULLE Eddy	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	4	4	100	5
e1a588d1-c5b7-4272-9aca-5898c0200629	CardObs : Observations naturalistes issues de l'outil CardObs-EBird-Guibert	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	1	1	100	31
62fd11e5-f66b-4844-9228-1a256a0212d0	CardObs : Observations naturalistes issues de l'outil CardObs-Données naturalistes de COSTECHAREIRE Jade	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	1	1	100	1
382a32b9-4bc8-4950-9e16-d07742af78da	CardObs : Observations naturalistes issues de l'outil CardObs-Données naturalistes de FOURNIER Maureen	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	1	1	100	2
2aa93f23-0ee9-4a20-997c-6a00bd216cd2	CardObs : Observations naturalistes issues de l'outil CardObs-Données naturalistes de KOELSCH  Daniel	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	8	6	75	10
a599588c-f70c-495e-8fa8-63053cd14230	CardObs : Observations naturalistes issues de l'outil CardObs-Données naturalistes de CARENCO Philippe	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	54	54	100	158
0af34e36-bdea-4a81-b205-19cb8168843c	CardObs : Observations naturalistes issues de l'outil CardObs-Données naturalistes de VOLKERT Bjorn	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	7	5	71.42857142857143	9
f81efcec-08df-40b6-b1dd-4b223752d413	CardObs : Observations naturalistes issues de l'outil CardObs-Données naturalistes de BASTIDE Nicolas	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	24	17	70.83333333333334	32
8141c518-d6fd-4e41-9732-799bd9381f37	CardObs : Observations naturalistes issues de l'outil CardObs-Données naturalistes de VENEL Jean-Marc	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	1	1	100	1
21dc166e-a467-4d04-829b-27d14734dfd3	CardObs : Observations naturalistes issues de l'outil CardObs-Données naturalistes de ROEMER Charlotte	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	1	1	100	1
168d155d-681e-4a44-a4c0-47ef151ed434	CardObs : Observations naturalistes issues de l'outil CardObs-Données naturalistes de Noëmie MICHEZ	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	14	11	78.57142857142857	18
930a3876-8c30-44c6-b9cb-90e554872234	CardObs : Observations naturalistes issues de l'outil CardObs-Données naturalistes de Jean-Patrick Le Duc	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	20	16	80	20
561a0884-2a43-421c-bf74-15f7563842dd	CardObs : Observations naturalistes issues de l'outil CardObs-Données naturalistes de Vanessa DEMOUGIN	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	73	63	86.3013698630137	120
8a694351-76df-4a9d-b52a-b02d12237f3a	CardObs : Observations naturalistes issues de l'outil CardObs-Données naturalistes de Frédéric JARRY	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	1	1	100	1
ca415041-8434-45ce-b6d3-c6b0683a40b5	CardObs : Observations naturalistes issues de l'outil CardObs-Données naturalistes de Nuria RUIZ CAMACHO	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	24	18	75	89
3d4fe4f1-4679-475f-b285-cfd7f879c79f	CardObs : Observations naturalistes issues de l'outil CardObs-Données naturalistes de Charlie PICHON	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	3	3	100	4
ee342779-1209-4810-9d1f-886b4b9f68be	CardObs : Observations naturalistes issues de l'outil CardObs-Données naturalistes de Jean-Philippe SIBLET	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	4	4	100	4
a25e2449-d405-4cd6-a95d-fe9f8cfc5932	CardObs : Observations naturalistes issues de l'outil CardObs-Données naturalistes de Brendan ALLIGAND	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	8	8	100	13
30da3775-27a3-420d-8db6-0263689bd175	CardObs : Observations naturalistes issues de l'outil CardObs-Données naturalistes de Nicolas LEGRAND	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	4	3	75	7
1b7051d1-15ca-4951-88d6-48156985375e	CardObs : Observations naturalistes issues de l'outil CardObs-Données naturalistes de Bruno MERIGUET	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	1	1	100	1
af143cf9-f87a-44ab-ba88-0454e3629232	CardObs : Observations naturalistes issues de l'outil CardObs-Données naturalistes de Sarah FIGUET	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	14	13	92.85714285714286	14
ce4d140d-9605-411d-aa8d-d605c97b18f1	CardObs : Observations naturalistes issues de l'outil CardObs-Données naturalistes de Romain SORDELLO	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	3	3	100	37
