key	title	publishingOrganizationKey	publishingOrganizationTitle	matched_keywords	total_species	worms_species	worms_percentage	total_occurrences
b5ec0fb7-87bf-411a-bedf-41cfef356088	2023_kbif_joint_survey_fish_specimen_information_smnh_21	a2936bd0-b280-11db-b710-b8a03c50a862	Seodaemun Museum of Natural History	fish	18	18	100	19
e0a02fc9-41ea-44ff-8a4c-a179f2e8d276	2023_kbif_joint_survey_fish_specimen_information_nsmk_10	eb07eeb0-3db9-11d9-8439-b8a03c50a862	National Science Museum of Korea	fish	4	4	100	10
084cd772-e50b-47b5-b5a5-e46bd58f3ed1	2023_kbif_joint_survey_fish_observation_information_nsmk_46	eb07eeb0-3db9-11d9-8439-b8a03c50a862	National Science Museum of Korea	fish	32	32	100	45
7ae5b4c6-f762-11e1-a439-00145eb45e9a	Image Database of Fishes in the Kanagawa Prefectural Museum of Natural History	4fd82480-ea1c-11da-8db4-b8a03c50a862	National Museum of Nature and Science, Japan	fish	4611	4604	99.84818911299068	132137
a7624b58-657f-444a-a2a8-6fdda79b9aea	Phenology and biological traits of migrating salmon (Salmo salar) sampled by trapping in the survey in the Oir river (France)	7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	Institut national de recherche pour l’agriculture, l’alimentation et l’environnement (INRAE)	NA	1	1	100	35460
d1d386f4-1c00-48c0-b9b2-5efdec12b159	Phenology and biological traits of migrating salmon (Salmo salar) sampled by trapping in the Scorff river (France).	7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	Institut national de recherche pour l’agriculture, l’alimentation et l’environnement (INRAE)	NA	1	1	100	96834
dc878d3c-ebc2-4b95-824b-2209fb3f38f4	database_fish_urban_tsurumi	750a8724-fa66-4c27-b645-bd58ac5ee010	Biodiversity Data Journal	fish	26	26	100	433
2baad33a-e52e-4789-95ad-b288607673f8	database_fish_estuary_boso	750a8724-fa66-4c27-b645-bd58ac5ee010	Biodiversity Data Journal	fish	66	66	100	240
633e8459-e609-4e7e-89dc-283504b9994a	Collezione di Myctophiformes del Museo di Storia naturale di Firenze | Myctophiformes collection of the Natural History Museum of Florence	6563e0ba-fab7-431c-b897-b6bf364f4f1e	Consiglio Nazionale delle Ricerche, Istituti del Dipartimento di Scienze Bio-AgroAlimentari (CNR-DiSBA)	NA	4	4	100	493
ffd917aa-e87e-45ec-bd9e-b944e120ab82	Collezione di Clupeiformes del Museo di Storia naturale di Firenze | Clupeiformes collection of the Natural History Museum of Florence	6563e0ba-fab7-431c-b897-b6bf364f4f1e	Consiglio Nazionale delle Ricerche, Istituti del Dipartimento di Scienze Bio-AgroAlimentari (CNR-DiSBA)	NA	43	43	100	428
04ce1461-d6e3-472f-8a69-71d74e22a1d8	Collezione di Osmeriformes del Museo di Storia naturale di Firenze | Osmeriformes collection of the Natural History Museum of Florence	6563e0ba-fab7-431c-b897-b6bf364f4f1e	Consiglio Nazionale delle Ricerche, Istituti del Dipartimento di Scienze Bio-AgroAlimentari (CNR-DiSBA)	NA	2	2	100	8
a595a7a7-5a50-4dee-a193-642b5932a941	Collezione di Myxiniformes del Museo di Storia naturale di Firenze | Myxiniformes collection of the Natural History Museum of Florence	6563e0ba-fab7-431c-b897-b6bf364f4f1e	Consiglio Nazionale delle Ricerche, Istituti del Dipartimento di Scienze Bio-AgroAlimentari (CNR-DiSBA)	NA	1	1	100	3
5531b71f-7848-439f-b3ea-581cf5713d63	Collezione di Aphanius del Museo di Storia naturale di Firenze | Aphanius collection of the Natural History Museum of Florence	6563e0ba-fab7-431c-b897-b6bf364f4f1e	Consiglio Nazionale delle Ricerche, Istituti del Dipartimento di Scienze Bio-AgroAlimentari (CNR-DiSBA)	NA	1	1	100	25
f6d56431-ba75-458b-b2f1-68839df54bf9	Collezione di Alestes del Museo di Storia naturale di Firenze | Alestes collection of the Natural History Museum of Florence	6563e0ba-fab7-431c-b897-b6bf364f4f1e	Consiglio Nazionale delle Ricerche, Istituti del Dipartimento di Scienze Bio-AgroAlimentari (CNR-DiSBA)	NA	1	1	100	130
d7eca8cf-bd7e-430c-b3a5-98bc29e42b9d	Collezione di Petromyzontiformes del Museo di Storia naturale di Firenze | Petromyzontiformes collection of the Natural History Museum of Florence	6563e0ba-fab7-431c-b897-b6bf364f4f1e	Consiglio Nazionale delle Ricerche, Istituti del Dipartimento di Scienze Bio-AgroAlimentari (CNR-DiSBA)	NA	7	7	100	137
671a52e7-a5b7-43e1-9e64-d9cbe6c78602	Collezione di Salmoniformes del Museo di Storia naturale di Firenze | Salmoniformes collection of the Natural History Museum of Florence	6563e0ba-fab7-431c-b897-b6bf364f4f1e	Consiglio Nazionale delle Ricerche, Istituti del Dipartimento di Scienze Bio-AgroAlimentari (CNR-DiSBA)	NA	18	18	100	179
14750635-5e8a-493b-92a9-6cbd1da413e4	Collezione di Cypriniformes del Museo di Storia naturale di Firenze | Cypriniformes collection of the Natural History Museum of Florence	6563e0ba-fab7-431c-b897-b6bf364f4f1e	Consiglio Nazionale delle Ricerche, Istituti del Dipartimento di Scienze Bio-AgroAlimentari (CNR-DiSBA)	NA	137	137	100	3127
5f15bccf-9f93-41c9-8de3-34887b2a76c9	Fishes in MZNA-VERT: baseline  freshwater sampling campaigns	2f390a80-56f3-11da-880b-b8a03c50a862	University of Navarra – Department of Environmental Biology	fish	23	23	100	22031
c35d6000-c7b8-11de-b279-9fe72ba677dc	Otter Survey of Ireland 1982	d2b97690-bfd6-11de-b279-d52977ace833	National Biodiversity Data Centre	NA	2	2	100	2164
4f030114-b432-4394-88b4-1b064e146975	Fishes in MZNA-VERT: foraging ecology of the kingfisher. PhD project, Antonio Vilches	2f390a80-56f3-11da-880b-b8a03c50a862	University of Navarra – Department of Environmental Biology	fish	17	17	100	21868
84a80b12-f762-11e1-a439-00145eb45e9a	New Brunswick Museum - Birds	9c7737c0-359c-11da-9a82-b8a03c50a862	New Brunswick Museum	NA	534	383	71.72284644194757	12169
ce27b20a-ae25-4bb6-a036-2394a5bd2330	Ichthyofauna of piedmont and savannah environments in the Casanare River drainage, Orinoco Basin, Colombia	adaeb73b-8f3b-433c-ab2e-a8ca68a7c7ea	Asociación Colombiana de Ictiólogos	NA	150	150	100	150
edc4e7a9-0970-4113-8ab5-fcaca780ee2e	2021_kbif_joint_survey_fish_observation_information_econ_92	eb07eeb0-3db9-11d9-8439-b8a03c50a862	National Science Museum of Korea	fish	24	24	100	86
2abba580-96a7-4a7c-bef9-84764f755408	CHAS Ichthyology Collection (Arctos)	f2489500-dbab-4fbc-95ed-19eead127483	Chicago Academy of Sciences	NA	37	37	100	44
8256c79a-3826-4d40-a65c-35a0321e49c6	Fishes in MZNA-VERT: anatomy of cyprinids of Spain. PhD project, Rafael Miranda	2f390a80-56f3-11da-880b-b8a03c50a862	University of Navarra – Department of Environmental Biology	fish	29	28	96.55172413793105	1246
28c1c18b-64d8-4691-acdb-73e5653292f8	Fishes in MZNA-VERT: freshwater fishes of Hidalgo state (Mexico)	2f390a80-56f3-11da-880b-b8a03c50a862	University of Navarra – Department of Environmental Biology	fish	16	16	100	6944
887ae40c-f895-45a9-8ce6-eba6f12c5371	Fishes of Vermont	b6d09100-919d-4026-b35b-22be3dae7156	Vermont Center for Ecostudies	fish	91	91	100	9223
5514463e-95e2-41f9-b76b-ec8b8df85948	Historic Wildlife Roadkill Reports from Vermont, USA (1971-2006)	b6d09100-919d-4026-b35b-22be3dae7156	Vermont Center for Ecostudies	NA	28	20	71.42857142857143	2765
ebbe25bd-c0ce-4c14-9608-3a55fed82620	City of Amsterdam (NL) - Fyke Fishing Piet Ruiter	7f6110d7-d156-47a4-b2e4-c67c12a481ca	City of Amsterdam	fish	53	53	100	8928
5ea28eaa-7e0c-417c-b525-9c737d18823f	Abundances and biological traits of the juveniles salmon sampled in the survey of Salmon abundance Indices in the Oir river (France)	7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	Institut national de recherche pour l’agriculture, l’alimentation et l’environnement (INRAE)	NA	1	1	100	9362
a639542a-654a-427b-9cf1-bde1953bbb52	NINA Vanndata fisk	46fec380-8e1d-11dd-8679-b8a03c50a862	Norwegian Institute for Nature Research	NA	42	42	100	84979
d499aef2-b1d9-4890-aeb3-5f0d1237b513	Auburn University Museum of Natural History Fishes Voucher Collections	34cc6c50-812c-11de-86fe-b8a03c50a862	Auburn University Museum	fish	3688	3679	99.75596529284164	78424
6baf52f1-f65e-463d-9538-1610febdc06f	Fishes in MZNA-VERT: distribution of freshwater blenny in the Segre and Susia rivers (Spain)	2f390a80-56f3-11da-880b-b8a03c50a862	University of Navarra – Department of Environmental Biology	fish	14	14	100	3018
ca22abc0-98a1-11de-b4da-b8a03c50a862	National Taiwan Museum	7050ce20-c75e-11dd-87ef-b8a03c50a862	TELDAP	NA	788	788	100	1450
6995b180-5755-499d-bf3e-1c8d83b42ac3	Atlas of Danish Fishes	2e7df380-8356-4533-bcb3-5459e23c794e	Natural History Museum of Denmark	fish	63	63	100	46528
2a17b1d8-3a31-4d5b-b69f-262a531ed9e4	RCE - Zooarchaeological reference collection	14749a87-c35e-4d33-a383-991c1f520831	Rijksdienst voor het Cultureel Erfgoed, afdeling Archeologie	NA	11	10	90.9090909090909	285
8f6d3a0d-10d2-44e3-8612-be219376c860	CERMES Barbados Lionfish Sightings 2012	ca795017-46be-41d9-bd84-3c34997ae672	Centre for Resource Management and Environmental Studies	fish	1	1	100	43
f96de520-5afe-456b-bf62-781a9aca5b62	Fishes of the flooded savannas of Paz de Ariporo, Meta River, Orinoco basin	adaeb73b-8f3b-433c-ab2e-a8ca68a7c7ea	Asociación Colombiana de Ictiólogos	fish	153	153	100	611
22e2b984-fe8a-4344-9c2e-4145a89b6ec5	The Fishes of Lake Olbolossat	e9261b01-4ec0-413f-987e-e11c1057f58c	Wangari Maathai Institute for Peace and Environmental Studies, University of Nairobi	fish	6	6	100	28
a93cc450-f6b9-4f5d-9b12-c49013cf4c79	Zooplankton taxa occurrences and composition associated with a cage aquaculture farm on Lake Victoria, Uganda	4f3d98d3-f69a-4929-9291-6c35340b6711	National Fisheries Resources Research Institute	plankton	34	33	97.05882352941175	3098
4645a9cc-e357-4630-8bd2-696bf6475850	Database for the Atlas of Freshwater Fishes	0c392aa0-a452-4254-be5c-e49dd60e9b02	Biological Records Centre	fish	60	59	98.33333333333331	271258
58a115ae-a7f9-4657-b54d-5611437083c0	2025_Observation_Information_NSMK_PI_1106	eb07eeb0-3db9-11d9-8439-b8a03c50a862	National Science Museum of Korea	NA	75	75	100	1045
f58922e2-93ed-4703-ba22-12a0674d1b54	The fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)	2cd829bb-b713-433d-99cf-64bef11e5b3e	MNHN - Museum national d'Histoire naturelle	fish	11569	11490	99.31714063445416	116957
360a3e6f-da4e-48a8-a57e-1db31db64110	ISM Ichthyology Collection	b0e368b3-da4b-45ff-8d24-12ffd422bc38	Illinois State Museum	NA	175	175	100	1904
e90a588b-0eed-4077-8a4f-7e61da35b3f8	UAIC Ichthyological Collection	79324e30-d4c7-11d8-bf69-b8a03c50a862	University of Alabama Biodiversity and Systematics	NA	1820	1810	99.45054945054946	124005
941aeef8-2aa1-490d-b6fc-0133095dccea	CardObs : Observations naturalistes issues de l'outil CardObs-Inventaire participatif ichtyologique au sein de la Réserve Naturelle Nationale des Nouragues	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	NA	44	44	100	67
2e71efb1-78c9-4475-9056-96beeaf9ca42	NHMO DNA Bank Other invertebrate groups collection	f314b0b0-e3dc-11d9-8d81-b8a03c50a862	University of Oslo	NA	106	96	90.56603773584906	783
0360ffaf-8506-4de8-a392-f1d3d0233b36	InvBasa UN	92974254-6777-4a79-8865-a89a83f13e57	InvBasa	NA	20	17	85	91
5346fd45-23a2-4def-a587-ee62dd98e27e	Fishes of the Krasnokutsk territorial commune (hromada), Kharkiv region, Ukraine	35772408-85bc-4806-8074-30a746c18bcd	Slobozhanskyi National Nature Park	fish	15	15	100	48
213766d2-401a-41df-870a-ec365abb76af	Observations of wetland birds in the western regions of Ukraine	57772f4d-3770-4c12-8bf5-089883f53b7b	West-Ukrainian Ornithological Society	NA	122	121	99.18032786885246	10470
527885fc-bae8-48fd-8e13-349bb6dae9b8	Ichthyofauna in an ecological station in the Pantanal of Brazil: the hydrological cycle affecting species composition	e8eada63-4a33-44aa-b2fd-4f71efb222a0	Museu de Ciències Naturals de Barcelona	NA	63	63	100	72
1570db97-7b8d-4f12-9c3b-10c731460ca6	Photo images, 3D models and CT scanned data of loaches (Botiidae, Cobitidae and Nemacheilidae) of Japan	750a8724-fa66-4c27-b645-bd58ac5ee010	Biodiversity Data Journal	NA	17	17	100	80
9c2cc134-5b4c-497a-8445-c45610722317	Diversidade e ocorrência de peixes do lago Niassa (2006-2018)	7bc628b1-114a-41e0-b0db-b81170b0d2a1	National Institute of Fisheries Research (IIP) – Mozambique	NA	36	36	100	18710
69e81d22-3207-4663-9a7d-418919d7d779	Diversidade e ocorrência de peixes na Zambézia (2003-2016)	7bc628b1-114a-41e0-b0db-b81170b0d2a1	National Institute of Fisheries Research (IIP) – Mozambique	NA	464	460	99.13793103448276	36528
8bdcf8fe-a73b-4456-a5c3-8b20279f0521	Location and transport of early life stages of West Australian Dhufish, Glaucosoma hebraicum.	602f0aa0-1f3e-11da-9ae9-b8a03c50a862	CSIRO	fish	1	1	100	69
18d357a9-ffd9-4ab4-b453-9945817954bc	TilapiaMap	5efc1e1a-ba2f-471e-a8ed-e5849225e949	TilapiaMap	NA	24	24	100	1736
4c027fd8-4e80-424d-a3c3-20c3e03be79b	Museo de Ictiología de la Universidad Tecnológica Indoamérica (MZUTI)	2aff7e3c-b965-4039-9188-d5e1a1ca4345	Museo de Zoología, Universidad Tecnológica Indoamérica (MZUTI)	NA	90	89	98.88888888888889	781
d422028c-43cd-44af-8e8c-d3cf11dfe14c	White River Partnership Vermont Crayfish Records	b6d09100-919d-4026-b35b-22be3dae7156	Vermont Center for Ecostudies	fish	4	4	100	393
0097a2e6-0eaa-4cb0-ad6b-ff2065a0e35c	Distribution of American mink in Karelia	b87dc34e-ff76-458a-b163-f37e5634d0fb	Karelian Research Centre of the Russian Academy of Sciences	NA	1	1	100	184
00d324d6-5211-47a1-a84d-82175f84e678	Registros biológicos a partir de actividades de pesca deportiva en los Llanos Orientales	9b024f83-e4ac-44ff-86ab-c2a6f0da9726	Asociación Colombiana de Piscicultura y Pesca - PISPESCA	NA	25	25	100	4054
ba5b0f3a-73dd-459f-a7f1-9abc327aed00	Fishes of Texas Project (FoTX) Database - Darwin Core	3c6ad080-bdbe-11da-ac59-b8a03c50a862	University of Texas at Austin, Biodiversity Collections	fish	3393	3373	99.41055113468906	831300
366201e4-c52f-4c08-9067-0758ad1807b0	Deliverables of Herbarium of National University of Uzbekistan for the CESP2023-007 project	e605f64f-2091-41b6-92d4-8c71008de217	Institute of Botany of the Academy of Sciences of the Republic of Uzbekistan	NA	32	25	78.125	299
0b81b94a-9761-46e5-a483-df6fcb840cc5	Códigos de barras de la vida en peces y zooplancton de México	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	NA	167	165	98.80239520958084	881
ebf3fc84-2779-492b-8513-b9154d782ff9	Molecular Analysis and Pollen Morphology of Inula L. (Asteraceae) Species under Climate Change Conditions	e605f64f-2091-41b6-92d4-8c71008de217	Institute of Botany of the Academy of Sciences of the Republic of Uzbekistan	NA	10	10	100	435
7ff09cba-f762-11e1-a439-00145eb45e9a	Diagnóstico de las especies invasoras de peces en el área oaxaqueña de la Reserva de la Biosfera Tehuacán-Cuicatlán	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	NA	16	16	100	569
d2724ca9-8ccd-416e-9837-7aee75f67422	Census of fishes in watercourses in Benin	b2db85d5-c5fe-4125-9e36-590a5f651829	GBIF Benin	fish	179	179	100	1729
514ccc41-0fd0-4a49-86b1-ae1c739eb5d0	Diversidade e ocorrência de peixes em Inhambane (2009-2017)	7bc628b1-114a-41e0-b0db-b81170b0d2a1	National Institute of Fisheries Research (IIP) – Mozambique	NA	625	619	99.04	94683
a1db3e3d-517f-4063-bf41-65bf12f6e5ab	Historical occurrences of diadromous fishes in French rivers between 1750 and 1980	7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	Institut national de recherche pour l’agriculture, l’alimentation et l’environnement (INRAE)	fish	3	3	100	158
10b99569-f9d9-4468-8a57-66d8c4122cc0	Blauwtipje.nl - Occurrences of Nudibranchs and Sacoglossa in the Netherlands	f987a53f-bbe7-4a5e-b956-47187dbe3069	Blauwtipje.nl	NA	64	64	100	12883
5bdda925-9237-40ef-ab40-a39a226352e4	Records of Halieutichthys aculeatus complex (Ogcocephalidae, Lophiiformes)	5c467a33-2e77-46c8-adc3-9df50f71a550	National Science and Technology Council (NSTC)	NA	3	3	100	540
cc457242-219c-4524-9e41-05f310b34af1	ECOCEAN Christmas Island Whale Shark Tracking	5daa3840-20bc-11dd-bc28-b8a03c50a862	ECOCEAN	ocean, whale	1	1	100	512
f9b2a80e-e788-4526-94e9-d47c01fe53ca	Observations de cétacés issues de sciences participatives (Abyss et opérateurs de whale watching) - Synthèse des données de sciences participatives fournies à Abyss par les opérateurs de whale-watching sur la période 2014-2015.	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	whale	3	3	100	9
417dc773-fc19-43bc-b97d-88d7a94d384b	WDC Lewis survey data - NatureScot funded	bc351953-ad64-42cd-909e-f0c607a83978	Whale and Dolphin Conservation	NA	11	11	100	358
c67e4142-9bc2-4edf-b937-13c8ddfd5562	Strandings of Oceania	cd3512e7-886c-4873-b629-740abe8ae74e	Secretariat of the Pacific Regional Environment Programme	ocean	12	12	100	67
4fe6eaa0-fe5a-4517-80b3-45590995d2c6	Records of North Atlantic Right Whales (Eubalaena glacialis) in Irish waters	d2b97690-bfd6-11de-b279-d52977ace833	National Biodiversity Data Centre	whale	1	1	100	16
f269f7b1-ad56-45d0-8641-8bc0e84b411a	Jurica-Suchy Nature Museum at Benedictine University Egg Specimens (Arctos)	adeee12a-81b4-4e88-9953-1b6729cd0d34	Jurica-Suchy Nature Museum	NA	245	178	72.6530612244898	771
34d3fd07-cf1e-4d0c-b1d0-b36b7ac225d2	Collezione di Ophiuroidea del Museo di Storia naturale di Firenze | Ophiuroidea collection of the Natural History Museum of Florence	ad16fb6c-dcad-4e19-b72a-3456759866b1	Università degli Studi di Firenze, Sistema Museale di Ateneo	NA	26	26	100	100
848663cc-0bb2-40bd-bc3f-b74333e72a03	Collezione di Anseriformes del Museo di Storia naturale di Firenze | Anseriformes collection of the Natural History Museum of Florence	ad16fb6c-dcad-4e19-b72a-3456759866b1	Università degli Studi di Firenze, Sistema Museale di Ateneo	NA	33	29	87.87878787878788	94
01a9cf92-62a9-48aa-b50d-c822e8add4fa	Collezione di Procellariiformes del Museo di Storia naturale di Firenze | Procellariiformes collection of the Natural History Museum of Florence	ad16fb6c-dcad-4e19-b72a-3456759866b1	Università degli Studi di Firenze, Sistema Museale di Ateneo	NA	19	19	100	26
a275022f-2cfe-4888-82bc-9b4d8a19d5d8	Collezione di Podicipediformes del Museo di Storia naturale di Firenze | Podicipediformes collection of the Natural History Museum of Florence	ad16fb6c-dcad-4e19-b72a-3456759866b1	Università degli Studi di Firenze, Sistema Museale di Ateneo	NA	12	12	100	42
fa680361-457e-459b-b0ea-686915549fe6	Collezione di Pelecaniformes del Museo di Storia naturale di Firenze | Pelecaniformes collection of the Natural History Museum of Florence	ad16fb6c-dcad-4e19-b72a-3456759866b1	Università degli Studi di Firenze, Sistema Museale di Ateneo	NA	17	13	76.47058823529412	87
8d14f744-bf92-4df8-bd50-61b9f0012cb8	Collezione di Charadriiformes del Museo di Storia naturale di Firenze | Charadriiformes collection of the Natural History Museum of Florence	ad16fb6c-dcad-4e19-b72a-3456759866b1	Università degli Studi di Firenze, Sistema Museale di Ateneo	NA	73	59	80.82191780821918	460
05a474d7-340d-445c-bb55-dbbcdb665319	Collezione di Syngnathiformes del Museo di Storia naturale di Firenze | Syngnathiformes collection of the Natural History Museum of Florence	6563e0ba-fab7-431c-b897-b6bf364f4f1e	Consiglio Nazionale delle Ricerche, Istituti del Dipartimento di Scienze Bio-AgroAlimentari (CNR-DiSBA)	NA	24	24	100	436
9695ce2d-c04a-4ffc-982c-8de924b15d2f	2018 onwards Forsinard Flows Protected Species Checks	c71f0513-c95a-4e98-abad-0c222b87ec66	Royal Society for the Protection of Birds	NA	5	4	80	88
7c7686bf-3c91-4d95-9561-e977e366e92b	The Bird Egg Collection of the University Museum Bergen	3f3967bf-ecc7-4455-ba89-4e0ab6d6fd3c	University of Bergen	NA	369	290	78.59078590785907	2618
16213a3c-fb67-423f-9357-19dfd3ca4f9a	INC PAS Rotifers of Anthropogenic Water Reservoirs in Poland	f121e450-78ba-11d8-a19c-b8a03c50a862	Institute of Nature Conservation, Polish Academy of Sciences (IOP PAN)	NA	267	265	99.250936329588	3441
3eeb764b-491c-430d-94d5-bba911cb34fe	Great Crested Newt (Triturus cristatus) Sites in Wales to 2003	ee45975b-3d89-42b5-ac7a-c03f47b6dcb4	Natural Resources Wales	NA	1	1	100	649
415f27b8-65e5-4cb3-878d-649ac43350d1	RSPB Annual Reserve Avian Monitoring	c71f0513-c95a-4e98-abad-0c222b87ec66	Royal Society for the Protection of Birds	NA	196	176	89.79591836734694	164902
904d6c9a-1326-412b-b1ba-ec46d81214ba	World Lizard Day 2024: Monitor Lizard (Varanus spp.) Count in India	ba5d0858-075a-430b-b314-ff1debdfb6ec	Nature Mates-Nature Club	NA	4	3	75	64
20d271ac-5529-4971-83ad-6fbccdfdf983	Aggregated data: Boneseed locations in Western Australia associated with eradication efforts between 1998-2023	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	Atlas of Living Australia	NA	1	1	100	2149
75544569-5617-418a-9349-4217049d6938	Douglas fir (Pseudotsuga menziesii [Mirb.] Franco) trees from old-growth Italian plantations (IBBR-DOUGLAS-FIR)	6563e0ba-fab7-431c-b897-b6bf364f4f1e	Consiglio Nazionale delle Ricerche, Istituti del Dipartimento di Scienze Bio-AgroAlimentari (CNR-DiSBA)	NA	1	1	100	718
96af2923-8d72-4762-b898-d7f81858fdbd	Bats monitoring in Meerhout Belgium 2022	76c3443b-bf10-4fb6-a6e7-aeaa65be383c	ENGIE	NA	7	6	85.71428571428571	89
600edbb7-7d77-49ec-9085-3427306dd058	JAMSTEC_MULTISPLASH2006_SagamiBay_Siphonophora	4fd82480-ea1c-11da-8db4-b8a03c50a862	National Museum of Nature and Science, Japan	NA	55	55	100	420
ac3608fe-71ff-43b4-84da-8b284d5b7b47	ANM Bird egg collection	826d1920-7f5c-4091-a84e-668aa2e35b61	University of Agder	NA	120	115	95.83333333333334	1217
843450fc-ec69-4d98-94c8-71e3fad78613	SMNG_Myriapoda_Rutschung P	98dbab03-09e5-4ceb-988e-04f3e803decb	Edaphobase	NA	10	9	90	161
43487b7d-a9e3-46f6-8f1b-87de31a7073d	SMNG_Myriapoda_Grimm	98dbab03-09e5-4ceb-988e-04f3e803decb	Edaphobase	NA	11	8	72.72727272727273	137
b559f365-3c19-4b01-a444-3b0864e4d1fc	SMNG_Myriapoda_Schnitter - Saale-Unstrut-Triasland	98dbab03-09e5-4ceb-988e-04f3e803decb	Edaphobase	NA	44	32	72.72727272727273	1203
4f0f3467-e175-4d18-8a6e-346dc65b4f35	Decker Rohdaten (Daten aus Sammlungen)	98dbab03-09e5-4ceb-988e-04f3e803decb	Edaphobase	NA	50	37	74	1242
e0a7c167-cce4-4fe1-ac79-97054b680b85	SMNG_Myriapoda_Hutberg	98dbab03-09e5-4ceb-988e-04f3e803decb	Edaphobase	NA	14	11	78.57142857142857	233
11bc25dc-e2d1-42d0-b943-7cbae8a40741	SMNG_Myriapoda_Schnitter - HOZ	98dbab03-09e5-4ceb-988e-04f3e803decb	Edaphobase	NA	28	21	75	280
6c57f208-fdb7-45bc-8cfd-bec4e11343d2	MOLART-Collembola	98dbab03-09e5-4ceb-988e-04f3e803decb	Edaphobase	NA	92	85	92.3913043478261	257
8fa4ab1b-98d6-403b-bc4b-b89f782e548e	SMNG_Collembola_SMNG, Collembola Trockenpräparate-Sammlung_Sammlung Bretfeld Collembola	98dbab03-09e5-4ceb-988e-04f3e803decb	Edaphobase	NA	47	46	97.87234042553192	2643
efe8524c-f018-486a-a77a-2e4310ec305c	SMNG_Collembola_SMNG, Collembola Naßsammlung	98dbab03-09e5-4ceb-988e-04f3e803decb	Edaphobase	NA	156	153	98.07692307692308	4893
8b165c58-2b2f-4788-9902-b04851c5ebdb	Czech Academy of Sciences, Institute of Soil Biology, Biology Centre, České Budějovice	98dbab03-09e5-4ceb-988e-04f3e803decb	Edaphobase	NA	36	36	100	260
98bd0b44-7f6b-48a8-91a8-8b31b0ce03e0	Staatliches Museum für Naturkunde Karlsruhe_Abteilung Biowissenschaften - Referat Zoologie_SMNK Collembolensammlung	98dbab03-09e5-4ceb-988e-04f3e803decb	Edaphobase	NA	160	154	96.25	3080
398bbcfa-4fc8-4456-8fc9-1964257faac2	Terrestrial Mollusc Survey of Trinidad & Tobago from 2014-2017	954e32db-634d-4d5f-908c-3d14c961b097	The University of the West Indies Zoology Museum (UWIZM)	NA	59	59	100	721
257dff9c-252a-4c18-a946-8c98d2773233	Die Nematodenfauna eines Fichtenforstes	98dbab03-09e5-4ceb-988e-04f3e803decb	Edaphobase	NA	10	10	100	190
52882d15-d997-468e-b77b-3d65af3f24be	Die Nematodenfauna eines Buchenwaldbodens	98dbab03-09e5-4ceb-988e-04f3e803decb	Edaphobase	NA	44	43	97.72727272727272	185
783dad5e-1477-4a57-9193-acd88bfea2bc	Das Plagefenn bei Chorin	98dbab03-09e5-4ceb-988e-04f3e803decb	Edaphobase	NA	67	63	94.02985074626866	394
161da04a-cf8b-4f5c-9f06-50a6985ae565	Collembola in Auen	98dbab03-09e5-4ceb-988e-04f3e803decb	Edaphobase	NA	45	41	91.11111111111111	277
6991ec27-d0de-4a93-98b4-9454171e0422	Rohdaten Collembola Stierhof	98dbab03-09e5-4ceb-988e-04f3e803decb	Edaphobase	NA	64	62	96.875	261
dbf88686-ed4b-48fc-9ea0-c69efdcbce8f	Tausendfüßler oder Myriapoda	98dbab03-09e5-4ceb-988e-04f3e803decb	Edaphobase	NA	63	62	98.4126984126984	224
e0e96a29-9123-46e2-980f-525cd01d6004	VineDivers	98dbab03-09e5-4ceb-988e-04f3e803decb	Edaphobase	NA	18	18	100	100
c38ed83b-a607-48ce-a2e1-cdd0b19c583f	Festschrift für Zschokke.	98dbab03-09e5-4ceb-988e-04f3e803decb	Edaphobase	NA	21	21	100	169
94b2cad6-4835-44cc-ae8e-006bb77cf2ad	Collembola Heidgraben	98dbab03-09e5-4ceb-988e-04f3e803decb	Edaphobase	NA	51	48	94.11764705882352	1521
eff7233d-5138-4b4a-94be-40686f17b34a	Bayrische Bodendauerbeobachtungsflächen	98dbab03-09e5-4ceb-988e-04f3e803decb	Edaphobase	NA	18	18	100	1865
8e4459b2-2602-498a-955c-897e716ca6f1	Biodiversity in Width and Depth (BIOWIDE)	98dbab03-09e5-4ceb-988e-04f3e803decb	Edaphobase	NA	118	117	99.15254237288136	1368
fa109f20-21e5-44a9-ae3d-2918a47cc120	Streuobstwiesen Sachsen-Anhalt 2012-2013 Collembola	98dbab03-09e5-4ceb-988e-04f3e803decb	Edaphobase	NA	85	81	95.2941176470588	670
